0,1,2,3,4,5,6,7,8
성우테크론(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,292,382,395,330,379,,,
영업이익,27,54,72,22,43,,,
영업이익(발표기준),27,54,72,22,43,,,
세전계속사업이익,40,69,63,55,45,,,
당기순이익,34,59,54,45,39,,,
당기순이익(지배),34,58,54,45,38,,,
당기순이익(비지배),0,1,1,0,0,,,
자산총계,623,719,701,752,801,,,
부채총계,261,293,235,245,261,,,
자본총계,363,426,466,507,541,,,
자본총계(지배),360,422,462,503,536,,,
자본총계(비지배),3,4,4,4,5,,,
자본금,42,44,45,46,47,,,
영업활동현금흐름,33,66,78,0,94,,,
투자활동현금흐름,17,-59,-53,25,12,,,
재무활동현금흐름,-5,0,-11,-3,-3,,,
CAPEX,7,14,15,6,13,,,
FCF,26,52,63,-6,81,,,
이자발생부채,159,159,150,150,150,,,
영업이익률,9.35,14.07,18.20,6.68,11.38,,,
순이익률,11.76,15.35,13.72,13.79,10.20,,,
ROE(%),10.08,14.84,12.14,9.37,7.35,,,
ROA(%),5.78,8.73,7.64,6.26,4.98,,,
부채비율,71.85,68.74,50.30,48.25,48.19,,,
자본유보율,550.59,655.40,726.87,795.15,850.36,,,
EPS(원),352,594,549,463,391,,,
PER(배),9.72,6.51,6.97,8.79,11.90,,,
BPS(원),"3,820","4,481","4,908","5,343","5,691",,,
PBR(배),0.91,0.88,0.80,0.78,0.83,,,
현금DPS(원),0,45,69,38,38,,,
현금배당수익률,0.00,1.17,1.81,0.93,0.83,,,
현금배당성향(%),0.00,7.28,12.16,7.85,9.48,,,
발행주식수(보통주),"9,771,313","9,771,313","9,771,313","9,771,313","9,771,313",,,
