0,1,2,3,4,5,6,7,8
PI첨단소재(소재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,"1,531","2,164","2,455","2,237","2,618","3,040","3,532","4,042"
영업이익,323,530,605,336,600,767,868,"1,022"
영업이익(발표기준),323,530,605,336,600,,,
세전계속사업이익,276,424,439,212,527,755,868,"1,019"
당기순이익,210,328,350,177,417,589,677,794
당기순이익(지배),210,328,350,177,417,589,677,794
당기순이익(비지배),,,,,,,,
자산총계,"3,075","3,412","3,724","3,930","4,040","4,419","5,121","5,772"
부채총계,790,929,"1,137","1,417","1,211","1,222","1,439","1,504"
자본총계,"2,286","2,482","2,587","2,513","2,829","3,196","3,682","4,268"
자본총계(지배),"2,286","2,482","2,587","2,513","2,829","3,196","3,682","4,268"
자본총계(비지배),,,,,,,,
자본금,147,147,147,147,147,148,148,148
영업활동현금흐름,336,697,179,381,809,746,868,990
투자활동현금흐름,-275,-224,-694,-144,-124,-340,-412,-323
재무활동현금흐름,134,-196,-88,-65,-212,-293,-202,-222
CAPEX,273,121,673,239,89,320,433,340
FCF,63,576,-494,142,720,418,479,713
이자발생부채,455,389,536,727,609,,,
영업이익률,21.12,24.49,24.66,15.02,22.92,25.22,24.59,25.29
순이익률,13.71,15.15,14.25,7.92,15.94,19.37,19.17,19.65
ROE(%),9.55,13.75,13.80,6.95,15.62,19.55,19.69,19.97
ROA(%),7.27,10.11,9.81,4.63,10.47,13.93,14.19,14.58
부채비율,34.56,37.44,43.93,56.38,42.82,38.25,39.09,35.23
자본유보율,"1,988.43","2,122.38","2,193.86","2,143.26","2,358.48",,,
EPS(원),714,"1,116","1,191",603,"1,421","2,005","2,306","2,704"
PER(배),19.60,42.33,27.87,58.01,26.04,25.58,18.82,16.05
BPS(원),"7,783","8,453","8,810","8,557","9,633","10,882","12,538","14,535"
PBR(배),1.80,5.59,3.77,4.09,3.84,4.71,3.46,2.99
현금DPS(원),450,800,830,315,711,869,824,796
현금배당수익률,3.21,1.69,2.50,0.90,1.92,1.69,1.90,1.83
현금배당성향(%),62.99,71.67,69.67,52.21,50.04,43.34,35.74,29.43
발행주식수(보통주),"29,366,322","29,366,322","29,366,322","29,366,322","29,366,322",,,
