0,1,2,3,4,5,6,7,8
수산중공업(산업재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,888,"1,019",846,"1,578","1,378",,,
영업이익,39,33,4,72,70,,,
영업이익(발표기준),39,33,4,72,70,,,
세전계속사업이익,41,33,88,20,51,,,
당기순이익,29,29,67,1,40,,,
당기순이익(지배),27,29,67,1,40,,,
당기순이익(비지배),2,,,,,,,
자산총계,"1,086","1,105","2,049","1,832","2,364",,,
부채총계,173,181,"1,060",828,"1,328",,,
자본총계,913,924,990,"1,004","1,036",,,
자본총계(지배),913,924,990,"1,004","1,036",,,
자본총계(비지배),,,,,,,,
자본금,270,270,270,270,270,,,
영업활동현금흐름,128,66,23,126,204,,,
투자활동현금흐름,-38,9,-661,13,-190,,,
재무활동현금흐름,-120,-21,645,-142,160,,,
CAPEX,18,16,9,18,8,,,
FCF,110,50,15,108,196,,,
이자발생부채,41,24,731,592,837,,,
영업이익률,4.40,3.24,0.50,4.59,5.08,,,
순이익률,3.27,2.84,7.86,0.09,2.93,,,
ROE(%),2.98,3.15,6.95,0.15,3.95,,,
ROA(%),2.55,2.64,4.22,0.08,1.92,,,
부채비율,18.99,19.54,107.03,82.51,128.09,,,
자본유보율,236.75,244.70,268.25,271.99,284.58,,,
EPS(원),51,54,123,3,75,,,
PER(배),39.26,26.30,13.39,939.72,40.84,,,
BPS(원),"1,774","1,796","1,924","1,951","2,015",,,
PBR(배),1.14,0.78,0.86,1.30,1.51,,,
현금DPS(원),10,0,0,10,10,,,
현금배당수익률,0.50,0.00,0.00,0.40,0.33,,,
현금배당성향(%),19.31,0.00,0.00,353.95,12.76,,,
발행주식수(보통주),"53,985,163","53,985,163","53,985,163","53,985,163","53,985,163",,,
