0,1,2,3,4,5,6,7,8
신세계푸드(경기관련소비재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"10,690","12,075","12,786","13,201","12,403","13,249","14,283","15,046"
영업이익,214,298,274,222,77,264,354,420
영업이익(발표기준),214,298,274,222,77,,,
세전계속사업이익,181,253,135,46,-268,183,270,357
당기순이익,143,206,85,44,-220,141,202,264
당기순이익(지배),143,206,85,44,-220,141,202,264
당기순이익(비지배),,,,,,,,
자산총계,"5,562","5,954","6,250","7,333","8,872","9,054","9,220","9,508"
부채총계,"2,590","2,803","3,081","4,182","6,039","6,131","6,167","6,235"
자본총계,"2,972","3,151","3,169","3,151","2,833","2,922","3,054","3,273"
자본총계(지배),"2,972","3,151","3,169","3,151","2,833","2,918","3,021","3,228"
자본총계(비지배),,,,,,,,
자본금,194,194,194,194,194,191,191,191
영업활동현금흐름,213,836,300,288,655,"1,203",842,895
투자활동현금흐름,-423,-406,-827,-633,-282,-342,-441,-459
재무활동현금흐름,166,61,79,518,-397,-153,-104,-104
CAPEX,485,471,822,693,330,387,413,431
FCF,-272,365,-522,-405,326,835,355,406
이자발생부채,"1,251","1,335","1,444","2,634","4,569",,,
영업이익률,2.00,2.47,2.14,1.68,0.62,1.99,2.48,2.79
순이익률,1.34,1.71,0.67,0.33,-1.77,1.06,1.41,1.76
ROE(%),4.89,6.73,2.69,1.38,-7.35,4.90,6.78,8.46
ROA(%),2.70,3.58,1.40,0.64,-2.71,1.57,2.21,2.83
부채비율,87.14,88.97,97.21,132.71,213.19,209.81,201.96,190.48
자본유보율,"1,444.80","1,537.17","1,546.61","1,538.94","1,381.96",,,
EPS(원),"3,690","5,323","2,198","1,124","-5,677","3,641","5,203","6,830"
PER(배),39.97,24.89,38.85,62.54,N/A,21.04,15.74,11.99
BPS(원),"76,745","81,364","81,839","81,373","73,156","75,369","78,024","83,353"
PBR(배),1.92,1.63,1.04,0.86,0.89,1.02,1.05,0.98
현금DPS(원),600,750,750,750,750,767,762,762
현금배당수익률,0.41,0.57,0.88,1.07,1.15,1.00,0.93,0.93
현금배당성향(%),16.26,14.09,34.12,66.72,-13.21,21.06,14.65,11.16
발행주식수(보통주),"3,872,480","3,872,480","3,872,480","3,872,480","3,872,480",,,
