0,1,2,3,4,5,6,7,8
글로본(경기관련소비재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,,71,298,103,42,,,
영업이익,,-69,16,-47,-43,,,
영업이익(발표기준),,-69,16,-47,-43,,,
세전계속사업이익,,-86,17,-93,-51,,,
당기순이익,,-86,17,-93,-51,,,
당기순이익(지배),,-86,17,-93,-51,,,
당기순이익(비지배),,,,,,,,
자산총계,,287,476,332,360,,,
부채총계,,47,195,125,184,,,
자본총계,,240,280,208,177,,,
자본총계(지배),,240,280,208,177,,,
자본총계(비지배),,,,,,,,
자본금,,140,140,145,151,,,
영업활동현금흐름,,-66,1,-5,-18,,,
투자활동현금흐름,,15,10,0,-37,,,
재무활동현금흐름,,50,147,-71,72,,,
CAPEX,,7,0,0,0,,,
FCF,,-73,1,-5,-18,,,
이자발생부채,,31,158,114,150,,,
영업이익률,,-96.68,5.34,-45.27,-101.61,,,
순이익률,,-121.32,5.80,-90.49,-121.00,,,
ROE(%),,,6.66,-38.25,-26.55,,,
ROA(%),,,4.54,-23.09,-14.73,,,
부채비율,,19.82,69.79,60.01,103.93,,,
자본유보율,,69.36,99.42,42.55,25.46,,,
EPS(원),,-308,62,-323,-175,,,
PER(배),,N/A,62.00,N/A,N/A,,,
BPS(원),,855,"1,000",714,585,,,
PBR(배),,3.39,3.83,4.40,5.74,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"28,001,047","28,001,047","28,001,047","29,083,136","30,202,538",,,
