0,1,2,3,4,5,6,7,8
에이에프더블류(IT),"2016/12
									
(GAAP개별)","2017/12
									
(GAAP개별)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,130,205,303,260,113,,,
영업이익,35,58,104,72,5,,,
영업이익(발표기준),35,58,104,72,5,,,
세전계속사업이익,33,55,102,76,15,,,
당기순이익,29,48,87,56,16,,,
당기순이익(지배),29,48,87,56,16,,,
당기순이익(비지배),,,,,,,,
자산총계,201,286,369,783,756,,,
부채총계,117,157,154,57,20,,,
자본총계,84,129,215,727,736,,,
자본총계(지배),84,129,215,727,736,,,
자본총계(비지배),,,,,,,,
자본금,10,10,40,51,51,,,
영업활동현금흐름,39,37,67,81,60,,,
투자활동현금흐름,-99,-61,-21,-428,-40,,,
재무활동현금흐름,59,26,0,358,-28,,,
CAPEX,100,60,19,32,29,,,
FCF,-61,-23,48,48,31,,,
이자발생부채,107,127,128,33,10,,,
영업이익률,26.48,28.18,34.40,27.88,4.45,,,
순이익률,22.54,23.40,28.73,21.57,14.48,,,
ROE(%),,44.97,50.59,11.89,2.24,,,
ROA(%),,19.68,26.61,9.72,2.13,,,
부채비율,139.38,121.48,71.31,7.79,2.66,,,
자본유보율,741.72,"1,191.37",509.40,"1,392.00","1,411.28",,,
EPS(원),184,300,544,304,80,,,
PER(배),,,,20.82,99.92,,,
BPS(원),526,807,"1,327","3,554","3,635",,,
PBR(배),0.00,0.00,0.00,1.78,2.21,,,
현금DPS(원),19,31,50,50,,,,
현금배당수익률,,,,0.79,,,,
현금배당성향(%),10.21,10.42,9.42,8.88,0.00,,,
발행주식수(보통주),"16,000,000","16,000,000","16,040,000","20,256,888","20,256,888",,,
