0,1,2,3,4,5,6,7,8
팜젠사이언스(건강관리),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,715,799,891,951,966,,,
영업이익,48,60,50,12,-7,,,
영업이익(발표기준),48,60,50,12,-7,,,
세전계속사업이익,45,61,39,4,112,,,
당기순이익,35,44,45,2,91,,,
당기순이익(지배),35,43,45,3,92,,,
당기순이익(비지배),0,1,0,-1,-1,,,
자산총계,643,685,982,"1,000","1,355",,,
부채총계,279,174,413,438,520,,,
자본총계,364,511,568,562,836,,,
자본총계(지배),364,510,567,561,835,,,
자본총계(비지배),0,1,,1,0,,,
자본금,50,56,58,58,74,,,
영업활동현금흐름,78,18,42,25,27,,,
투자활동현금흐름,-158,-20,-93,-110,-77,,,
재무활동현금흐름,99,-1,223,-26,196,,,
CAPEX,31,15,9,62,43,,,
FCF,46,3,33,-36,-17,,,
이자발생부채,103,2,193,198,214,,,
영업이익률,6.76,7.52,5.60,1.25,-0.69,,,
순이익률,4.85,5.55,5.05,0.25,9.44,,,
ROE(%),10.60,9.88,8.29,0.53,13.21,,,
ROA(%),6.27,6.68,5.39,0.24,7.75,,,
부채비율,76.61,34.13,72.73,77.85,62.19,,,
자본유보율,632.86,799.59,895.51,888.84,"1,080.83",,,
EPS(원),362,393,389,26,673,,,
PER(배),47.60,29.12,19.04,244.35,16.79,,,
BPS(원),"3,640","4,533","4,922","4,818","5,693",,,
PBR(배),4.74,2.53,1.50,1.32,1.98,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"10,055,292","11,288,324","11,570,324","11,686,025","14,712,933",,,
