0,1,2,3,4,5,6,7,8
와이투솔루션(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,979,"1,121",911,"1,083","1,074",,,
영업이익,-48,-32,-184,-51,-42,,,
영업이익(발표기준),-48,-32,-184,-51,-42,,,
세전계속사업이익,-59,44,-316,-212,-430,,,
당기순이익,-51,41,-300,-216,-430,,,
당기순이익(지배),-51,41,-300,-216,-430,,,
당기순이익(비지배),,,,,,,,
자산총계,"1,021","2,021","1,942","1,948","1,132",,,
부채총계,432,758,867,922,813,,,
자본총계,589,"1,263","1,074","1,026",319,,,
자본총계(지배),589,"1,263","1,074","1,026",319,,,
자본총계(비지배),,,,,,,,
자본금,231,262,283,291,292,,,
영업활동현금흐름,31,-39,-21,-214,-150,,,
투자활동현금흐름,-156,-256,-299,-104,114,,,
재무활동현금흐름,194,397,423,55,16,,,
CAPEX,23,22,32,17,5,,,
FCF,8,-60,-53,-231,-155,,,
이자발생부채,312,504,668,639,468,,,
영업이익률,-4.89,-2.89,-20.21,-4.71,-3.87,,,
순이익률,-5.22,3.67,-32.91,-19.97,-40.08,,,
ROE(%),-10.46,4.44,-25.65,-20.59,-64.02,,,
ROA(%),-5.14,2.70,-15.13,-11.12,-27.96,,,
부채비율,73.29,60.04,80.72,89.85,255.08,,,
자본유보율,151.67,226.23,179.58,144.69,17.26,,,
EPS(원),-257,164,"-1,076",-748,"-1,473",,,
PER(배),N/A,56.23,N/A,N/A,N/A,,,
BPS(원),"2,554","4,827","3,802","3,527","1,090",,,
PBR(배),2.67,1.91,3.82,2.77,2.24,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"23,063,091","26,155,821","28,264,718","29,085,696","29,235,637",,,
