0,1,2,3,4,5,6,7,8
지티지웰니스(건강관리),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,213,240,215,303,200,,,
영업이익,18,20,-31,-46,-99,,,
영업이익(발표기준),18,20,-31,-46,-99,,,
세전계속사업이익,14,24,-64,-48,-167,,,
당기순이익,13,21,-59,-51,-168,,,
당기순이익(지배),13,22,-57,-51,-168,,,
당기순이익(비지배),,-1,-2,,,,,
자산총계,219,258,290,404,510,,,
부채총계,162,135,93,259,408,,,
자본총계,57,123,197,145,103,,,
자본총계(지배),57,118,197,145,103,,,
자본총계(비지배),,5,,,,,,
자본금,8,9,31,62,74,,,
영업활동현금흐름,-11,-13,-39,-43,-94,,,
투자활동현금흐름,-40,-22,-37,-121,-46,,,
재무활동현금흐름,62,15,68,154,203,,,
CAPEX,34,10,14,110,17,,,
FCF,-45,-23,-53,-154,-111,,,
이자발생부채,129,110,60,196,275,,,
영업이익률,8.52,8.48,-14.33,-15.16,-49.44,,,
순이익률,6.32,8.58,-27.44,-16.98,-84.24,,,
ROE(%),,24.72,-36.22,-30.05,-135.68,,,
ROA(%),,8.64,-21.55,-14.83,-36.82,,,
부채비율,285.05,110.16,47.20,177.70,397.35,,,
자본유보율,605.68,"1,195.41",594.96,168.82,31.88,,,
EPS(원),164,247,-560,-418,"-1,266",,,
PER(배),36.33,22.36,N/A,N/A,N/A,,,
BPS(원),694,"1,290","1,622","1,199",701,,,
PBR(배),8.60,4.28,1.95,2.91,7.92,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"7,974,489","9,156,837","12,316,266","12,316,266","14,828,856",,,
