0,1,2,3,4,5,6,7,8
에이치앤비디자인(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,231,305,314,218,394,,,
영업이익,39,32,5,-41,-57,,,
영업이익(발표기준),39,32,5,-41,-57,,,
세전계속사업이익,39,27,6,-42,-146,,,
당기순이익,31,22,4,-34,-154,,,
당기순이익(지배),31,22,4,-34,-154,,,
당기순이익(비지배),,,,,,,,
자산총계,123,145,199,247,223,,,
부채총계,67,67,45,125,187,,,
자본총계,56,78,154,122,35,,,
자본총계(지배),56,78,154,122,35,,,
자본총계(비지배),,,,,,,,
자본금,10,10,13,13,17,,,
영업활동현금흐름,5,-33,-27,-55,44,,,
투자활동현금흐름,-44,39,-12,-10,-108,,,
재무활동현금흐름,40,-1,39,66,63,,,
CAPEX,1,0,3,10,64,,,
FCF,3,-33,-30,-65,-20,,,
이자발생부채,53,56,24,84,110,,,
영업이익률,16.86,10.37,1.49,-18.89,-14.46,,,
순이익률,13.57,7.30,1.20,-15.40,-39.11,,,
ROE(%),,33.20,3.24,-24.30,-195.85,,,
ROA(%),,16.61,2.18,-15.05,-65.67,,,
부채비율,119.52,85.77,29.29,102.01,533.24,,,
자본유보율,473.14,701.13,"1,053.15",800.84,89.06,,,
EPS(원),"2,693",894,146,"-1,124","-4,574",,,
PER(배),,,58.79,N/A,N/A,,,
BPS(원),"2,247","3,137","5,158","4,098",920,,,
PBR(배),0.00,0.00,1.66,1.74,5.87,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,,,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"2,189,972","2,189,972","2,985,306","2,985,306","3,820,593",,,
