0,1,2,3,4,5,6,7,8
SDN(에너지),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,362,526,609,650,800,,,
영업이익,14,38,29,30,2,,,
영업이익(발표기준),14,38,29,30,2,,,
세전계속사업이익,-3,19,25,41,80,,,
당기순이익,-10,27,20,40,84,,,
당기순이익(지배),-10,27,20,40,84,,,
당기순이익(비지배),0,0,0,0,0,,,
자산총계,976,"1,094","1,176","1,355","1,946",,,
부채총계,485,558,507,594,"1,039",,,
자본총계,491,536,669,760,907,,,
자본총계(지배),491,536,669,760,902,,,
자본총계(비지배),0,0,,0,5,,,
자본금,176,176,209,232,241,,,
영업활동현금흐름,10,-59,6,77,175,,,
투자활동현금흐름,4,-11,-38,-144,-164,,,
재무활동현금흐름,-16,86,68,19,213,,,
CAPEX,17,4,15,109,61,,,
FCF,-7,-63,-9,-31,114,,,
이자발생부채,406,444,436,421,898,,,
영업이익률,3.97,7.16,4.77,4.55,0.28,,,
순이익률,-2.67,5.20,3.21,6.14,10.45,,,
ROE(%),-1.98,5.33,3.24,5.59,10.05,,,
ROA(%),-0.98,2.64,1.72,3.16,5.06,,,
부채비율,98.85,104.05,75.75,78.17,114.60,,,
자본유보율,240.74,267.55,271.45,275.90,316.44,,,
EPS(원),-28,78,52,93,176,,,
PER(배),N/A,21.59,31.13,32.19,21.01,,,
BPS(원),"1,396","1,525","1,604","1,642","1,873",,,
PBR(배),1.06,1.10,1.01,1.82,1.97,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"35,169,085","35,169,296","41,731,440","46,305,180","48,178,714",,,
