0,1,2,3,4,5,6,7,8
대원강업(경기관련소비재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"10,761","10,282","9,954","9,602","8,612",,,
영업이익,597,382,422,269,52,,,
영업이익(발표기준),597,382,422,269,52,,,
세전계속사업이익,572,297,314,330,-29,,,
당기순이익,461,262,239,212,-27,,,
당기순이익(지배),384,218,174,160,-64,,,
당기순이익(비지배),78,45,64,52,38,,,
자산총계,"12,884","11,664","10,858","10,480","10,179",,,
부채총계,"7,342","6,076","5,150","4,607","4,458",,,
자본총계,"5,542","5,587","5,707","5,873","5,721",,,
자본총계(지배),"4,491","4,572","4,656","4,801","4,642",,,
자본총계(비지배),"1,051","1,016",,"1,072","1,079",,,
자본금,310,310,310,310,310,,,
영업활동현금흐름,906,933,"1,199",62,396,,,
투자활동현금흐름,-875,-331,-328,-224,-292,,,
재무활동현금흐름,200,-817,-947,167,-198,,,
CAPEX,884,479,265,345,153,,,
FCF,22,455,934,-283,243,,,
이자발생부채,"3,818","3,023","2,204","2,566","2,380",,,
영업이익률,5.55,3.71,4.24,2.81,0.61,,,
순이익률,4.29,2.55,2.40,2.21,-0.31,,,
ROE(%),8.84,4.80,3.77,3.39,-1.36,,,
ROA(%),3.77,2.14,2.12,1.99,-0.26,,,
부채비율,132.49,108.75,90.25,78.44,77.92,,,
자본유보율,"1,350.26","1,404.45","1,449.84","1,484.11","1,433.43",,,
EPS(원),619,351,281,258,-104,,,
PER(배),7.24,10.66,13.80,13.13,N/A,,,
BPS(원),"7,243","7,374","7,509","7,743","7,487",,,
PBR(배),0.62,0.51,0.52,0.44,0.51,,,
현금DPS(원),125,115,115,115,100,,,
현금배당수익률,2.79,3.07,2.97,3.39,2.61,,,
현금배당성향(%),20.20,32.77,40.95,44.49,-96.28,,,
발행주식수(보통주),"62,000,000","62,000,000","62,000,000","62,000,000","62,000,000",,,
