0,1,2,3,4,5,6,7,8
이삭엔지니어링(IT),"2016/12
									
(GAAP개별)","2017/12
									
(GAAP개별)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,240,269,416,328,448,352,775,813
영업이익,15,27,66,33,53,-32,75,94
영업이익(발표기준),15,27,66,33,53,,,
세전계속사업이익,12,17,61,30,52,-33,74,94
당기순이익,10,12,53,27,47,-32,70,87
당기순이익(지배),10,12,53,27,47,-32,70,87
당기순이익(비지배),,,,,,,,
자산총계,141,182,286,341,327,279,396,480
부채총계,103,133,183,212,149,132,178,175
자본총계,38,50,103,129,179,147,218,305
자본총계(지배),38,50,103,129,179,147,218,305
자본총계(비지배),,,,,,,,
자본금,2,2,2,2,2,2,2,2
영업활동현금흐름,23,22,31,75,-17,8,40,109
투자활동현금흐름,-12,-39,-27,-8,0,-6,-32,-13
재무활동현금흐름,-11,22,-3,-4,-5,-5,2,0
CAPEX,11,31,24,2,2,10,15,12
FCF,12,-8,7,73,-19,-1,25,97
이자발생부채,73,95,97,70,68,,,
영업이익률,6.15,10.12,15.93,10.21,11.81,-9.09,9.68,11.56
순이익률,4.34,4.41,12.80,8.18,10.49,-9.09,9.03,10.70
ROE(%),31.22,27.11,,23.02,30.54,-19.65,38.36,33.27
ROA(%),7.46,7.34,,8.54,14.07,-10.55,20.74,19.86
부채비율,271.93,266.96,176.56,163.91,83.23,89.80,81.65,57.38
자본유보율,"1,789.72","2,382.25","5,083.21","6,372.80","8,030.94",,,
EPS(원),186,212,952,461,770,-417,845,"1,050"
PER(배),,,,,,N/A,14.03,11.29
BPS(원),675,887,"1,848","2,124","2,917","1,774","2,630","3,680"
PBR(배),0.00,0.00,0.00,0.00,0.00,6.74,4.51,3.22
현금DPS(원),0,18,18,"2,500",0,0,0,0
현금배당수익률,,,,,,0.00,0.00,0.00
현금배당성향(%),0.00,8.44,1.88,3.73,0.00,,,
발행주식수(보통주),"5,600,000","5,600,000","5,600,000","5,600,000","5,640,000",,,
