0,1,2,3,4,5,6,7,8
퍼시스(산업재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,"2,316","2,895","3,157","3,048","2,869",,,
영업이익,168,230,277,251,257,,,
영업이익(발표기준),168,230,277,251,257,,,
세전계속사업이익,276,284,590,457,467,,,
당기순이익,232,221,455,340,340,,,
당기순이익(지배),232,221,455,340,340,,,
당기순이익(비지배),,,,,,,,
자산총계,"4,165","4,368","4,842","4,818","4,989",,,
부채총계,483,524,636,379,380,,,
자본총계,"3,682","3,844","4,206","4,439","4,609",,,
자본총계(지배),"3,682","3,844","4,206","4,439","4,609",,,
자본총계(비지배),,,,,,,,
자본금,143,143,143,143,143,,,
영업활동현금흐름,238,221,523,236,413,,,
투자활동현금흐름,-309,-79,-783,13,-174,,,
재무활동현금흐름,-91,-73,-76,-101,-182,,,
CAPEX,22,53,133,47,71,,,
FCF,217,168,391,188,342,,,
이자발생부채,,0,0,45,28,,,
영업이익률,7.26,7.95,8.78,8.24,8.97,,,
순이익률,10.01,7.62,14.41,11.14,11.87,,,
ROE(%),6.43,5.86,11.30,7.86,7.53,,,
ROA(%),5.67,5.17,9.88,7.03,6.94,,,
부채비율,13.13,13.63,15.12,8.54,8.25,,,
자본유보율,"2,847.70","2,954.19","3,240.24","3,408.16","3,579.39",,,
EPS(원),"2,016","1,918","3,956","2,953","2,961",,,
PER(배),16.37,17.20,7.76,9.99,10.01,,,
BPS(원),"38,937","40,757","44,599","47,075","50,210",,,
PBR(배),0.85,0.81,0.69,0.63,0.59,,,
현금DPS(원),700,800,"1,000","1,000","1,000",,,
현금배당수익률,2.12,2.42,3.26,3.39,3.37,,,
현금배당성향(%),28.54,34.20,20.73,27.77,26.96,,,
발행주식수(보통주),"11,500,000","11,500,000","11,500,000","11,500,000","11,500,000",,,
