0,1,2,3,4,5,6,7,8
앤씨앤(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,641,534,588,785,878,"1,210",,
영업이익,-13,-109,-165,-116,-119,-100,,
영업이익(발표기준),-13,-109,-165,-116,-119,,,
세전계속사업이익,8,-90,-157,-128,-193,,,
당기순이익,8,-90,-157,-69,-169,,,
당기순이익(지배),11,-83,-148,-59,-159,-21,,
당기순이익(비지배),-3,-7,-9,-9,-10,,,
자산총계,653,604,543,715,988,,,
부채총계,94,123,215,303,745,,,
자본총계,559,481,328,412,243,,,
자본총계(지배),557,476,331,425,269,,,
자본총계(비지배),2,6,,-13,-26,,,
자본금,67,67,67,105,105,,,
영업활동현금흐름,-33,-98,-112,-160,-112,,,
투자활동현금흐름,33,80,73,-20,-111,,,
재무활동현금흐름,-29,14,91,192,355,,,
CAPEX,4,6,13,5,7,,,
FCF,-38,-104,-124,-165,-119,,,
이자발생부채,39,50,127,197,364,,,
영업이익률,-2.01,-20.36,-28.00,-14.75,-13.56,-8.26,,
순이익률,1.26,-16.78,-26.72,-8.74,-19.28,,,
ROE(%),2.03,-16.05,-36.68,-15.64,-45.91,,,
ROA(%),1.22,-14.26,-27.38,-10.90,-19.87,,,
부채비율,16.82,25.48,65.48,73.45,306.07,,,
자본유보율,732.98,609.49,394.32,307.06,157.03,,,
EPS(원),68,-499,-891,-330,-760,-97,,
PER(배),90.61,N/A,N/A,N/A,N/A,N/A,,
BPS(원),"3,380","2,894","1,995","2,028","1,284",,,
PBR(배),1.83,2.05,3.61,1.08,3.36,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"16,612,047","16,612,047","16,612,047","20,947,500","20,947,500",,,
