0,1,2,3,4,5,6,7,8
서한(산업재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,"4,996","5,287","6,402","5,481","4,852",,,
영업이익,895,"1,031",652,240,285,,,
영업이익(발표기준),895,"1,031",652,240,285,,,
세전계속사업이익,861,"1,044",593,130,233,,,
당기순이익,647,775,421,98,182,,,
당기순이익(지배),647,775,421,98,182,,,
당기순이익(비지배),,,,,,,,
자산총계,"4,127","3,919","4,724","4,694","5,432",,,
부채총계,"2,003","1,054","1,740","1,673","2,255",,,
자본총계,"2,124","2,864","2,984","3,021","3,178",,,
자본총계(지배),"2,124","2,864","2,984","3,021","3,178",,,
자본총계(비지배),,,,,,,,
자본금,504,504,504,504,504,,,
영업활동현금흐름,867,131,307,-217,313,,,
투자활동현금흐름,95,-450,-83,-326,-189,,,
재무활동현금흐름,-500,-310,-180,312,401,,,
CAPEX,3,1,6,4,0,,,
FCF,864,129,300,-221,312,,,
이자발생부채,443,163,23,400,886,,,
영업이익률,17.91,19.50,10.18,4.38,5.87,,,
순이익률,12.95,14.65,6.58,1.80,3.74,,,
ROE(%),35.69,31.06,14.41,3.28,5.86,,,
ROA(%),15.92,19.26,9.75,2.09,3.59,,,
부채비율,94.28,36.81,58.33,55.38,70.96,,,
자본유보율,321.91,469.47,507.61,519.50,548.41,,,
EPS(원),641,768,417,98,180,,,
PER(배),3.56,2.96,4.46,12.19,8.33,,,
BPS(원),"2,105","2,839","2,957","2,994","3,149",,,
PBR(배),1.09,0.80,0.63,0.40,0.48,,,
현금DPS(원),30,40,40,30,40,,,
현금배당수익률,1.31,1.76,2.15,2.52,2.67,,,
현금배당성향(%),4.68,5.21,9.58,30.73,22.21,,,
발행주식수(보통주),"100,894,865","100,894,865","100,894,865","100,894,865","100,894,865",,,
