0,1,2,3,4,5,6,7,8
에스에이티이엔지(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,243,255,391,375,362,,,
영업이익,12,6,13,-1,26,,,
영업이익(발표기준),12,6,13,-1,26,,,
세전계속사업이익,27,-10,15,-5,23,,,
당기순이익,27,-10,11,-4,23,,,
당기순이익(지배),28,-10,8,5,28,,,
당기순이익(비지배),-1,0,4,-9,-5,,,
자산총계,338,400,453,386,555,,,
부채총계,225,272,349,267,408,,,
자본총계,113,128,104,119,147,,,
자본총계(지배),112,127,101,113,140,,,
자본총계(비지배),1,1,3,7,7,,,
자본금,16,16,16,16,17,,,
영업활동현금흐름,25,-46,37,32,26,,,
투자활동현금흐름,-23,-9,2,0,-71,,,
재무활동현금흐름,0,46,-34,-1,71,,,
CAPEX,54,11,6,4,71,,,
FCF,-29,-57,31,28,-45,,,
이자발생부채,88,135,101,97,156,,,
영업이익률,4.87,2.24,3.35,-0.33,7.09,,,
순이익률,11.28,-4.01,2.91,-1.10,6.33,,,
ROE(%),29.02,-8.32,6.83,4.31,22.04,,,
ROA(%),9.01,-2.78,2.67,-0.99,4.86,,,
부채비율,198.38,212.72,335.65,223.80,277.47,,,
자본유보율,598.01,543.29,378.73,410.35,587.29,,,
EPS(원),143,-50,39,23,138,,,
PER(배),,,,,,,,
BPS(원),568,644,510,570,691,,,
PBR(배),,,,,,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,,,,,0.00,,,
현금배당성향(%),,,,,0.00,,,
발행주식수(보통주),"19,753,078","19,753,078","19,753,078","19,753,078","20,345,886",,,
