0,1,2,3,4,5,6,7,8
미원에스씨(소재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,,"2,083","3,604","3,779","3,720",,,
영업이익,,218,400,466,492,,,
영업이익(발표기준),,218,400,466,492,,,
세전계속사업이익,,204,447,492,458,,,
당기순이익,,172,360,396,347,,,
당기순이익(지배),,172,360,396,347,,,
당기순이익(비지배),,,,,,,,
자산총계,,"2,202","2,767","3,119","3,271",,,
부채총계,,349,563,625,660,,,
자본총계,,"1,853","2,203","2,493","2,611",,,
자본총계(지배),,"1,853","2,203","2,493","2,611",,,
자본총계(비지배),,,,,,,,
자본금,,26,26,26,26,,,
영업활동현금흐름,,330,215,689,704,,,
투자활동현금흐름,,-221,-397,-165,-141,,,
재무활동현금흐름,,11,103,-74,-254,,,
CAPEX,,171,266,194,206,,,
FCF,,159,-51,495,498,,,
이자발생부채,,16,121,166,132,,,
영업이익률,,10.47,11.11,12.33,13.23,,,
순이익률,,8.25,9.98,10.47,9.32,,,
ROE(%),,,17.74,,13.58,,,
ROA(%),,,14.48,,10.85,,,
부채비율,,18.86,25.56,25.09,25.28,,,
자본유보율,,"7,054.25","8,340.39","9,530.42","10,034.09",,,
EPS(원),,"4,947","6,930","7,542","6,726",,,
PER(배),,11.81,9.32,9.57,15.54,,,
BPS(원),,"35,770","42,201","47,872","51,701",,,
PBR(배),,1.63,1.53,1.51,2.02,,,
현금DPS(원),,500,"1,200","1,700","1,700",,,
현금배당수익률,,0.86,1.86,2.35,1.63,,,
현금배당성향(%),,15.06,17.42,22.63,24.84,,,
발행주식수(보통주),,"5,179,111","5,221,276","5,267,891","5,100,000",,,
