0,1,2,3,4,5,6,7,8
코리아에셋투자증권(금융),"2017/03
									
(IFRS별도)","2018/03
									
(IFRS연결)","2019/03
									
(IFRS연결)","2020/03
									
(IFRS별도)","2021/03
									
(IFRS별도)","2022/03(E)
									
(IFRS별도)","2023/03(E)
									
(IFRS별도)","2024/03(E)
									
(IFRS별도)"
매출액,931,"1,142","1,664","2,183","1,600",,,
영업이익,85,84,82,94,163,,,
영업이익(발표기준),85,84,82,94,163,,,
세전계속사업이익,85,85,82,91,163,,,
당기순이익,61,56,57,65,116,,,
당기순이익(지배),61,56,57,65,116,,,
당기순이익(비지배),,0,,,,,,
자산총계,620,787,786,"2,860","2,680",,,
부채총계,192,308,294,"2,163","1,869",,,
자본총계,429,479,492,696,810,,,
자본총계(지배),429,478,492,696,810,,,
자본총계(비지배),,,,,,,,
자본금,237,237,237,319,319,,,
영업활동현금흐름,106,63,31,-792,731,,,
투자활동현금흐름,0,-18,-9,-13,-17,,,
재무활동현금흐름,-55,-17,-12,864,-637,,,
CAPEX,4,3,3,3,2,,,
FCF,,,,,,,,
이자발생부채,0,0,,30,19,,,
영업이익률,9.14,7.39,4.95,4.32,10.18,,,
순이익률,6.55,4.91,3.41,2.96,7.25,,,
ROE(%),14.30,,11.68,10.90,15.39,,,
ROA(%),9.35,,7.20,3.55,4.19,,,
부채비율,44.70,64.40,59.86,310.66,230.66,,,
자본유보율,80.87,101.96,107.56,118.03,153.72,,,
EPS(원),"1,286","1,183","1,195","1,206","1,816",,,
PER(배),,,,4.50,5.28,,,
BPS(원),"9,044","10,091","10,378","10,902","12,686",,,
PBR(배),0.00,0.00,0.00,0.50,0.76,,,
현금DPS(원),370,250,250,300,450,,,
현금배당수익률,,,,5.52,4.70,,,
현금배당성향(%),28.77,21.13,20.91,29.63,24.78,,,
발행주식수(보통주),"4,740,000","4,740,000","4,740,000","6,388,000","6,388,000",,,
