0,1,2,3,4,5,6,7,8
하이텍팜(건강관리),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,548,660,664,631,745,,,
영업이익,52,33,21,-45,-33,,,
영업이익(발표기준),52,33,21,-45,-33,,,
세전계속사업이익,67,26,33,-39,-26,,,
당기순이익,53,21,26,-42,-32,,,
당기순이익(지배),53,21,26,-42,-32,,,
당기순이익(비지배),,,,,,,,
자산총계,"1,183","1,191","1,330","1,317","1,284",,,
부채총계,171,169,297,331,333,,,
자본총계,"1,012","1,022","1,033",986,951,,,
자본총계(지배),"1,012","1,022","1,033",986,951,,,
자본총계(비지배),,,,,,,,
자본금,35,35,35,35,35,,,
영업활동현금흐름,14,55,54,25,-77,,,
투자활동현금흐름,-135,-114,-103,-63,60,,,
재무활동현금흐름,-11,-11,59,30,-4,,,
CAPEX,234,113,90,22,9,,,
FCF,-219,-58,-36,3,-86,,,
이자발생부채,7,7,72,108,105,,,
영업이익률,9.44,4.95,3.14,-7.17,-4.46,,,
순이익률,9.63,3.18,3.93,-6.69,-4.23,,,
ROE(%),5.32,2.07,2.54,-4.18,-3.25,,,
ROA(%),4.60,1.77,2.07,-3.19,-2.42,,,
부채비율,16.93,16.54,28.69,33.62,35.00,,,
자본유보율,"2,755.67","2,783.94","2,815.78","2,681.41","2,584.35",,,
EPS(원),745,296,368,-595,-445,,,
PER(배),20.00,39.84,47.29,N/A,N/A,,,
BPS(원),"14,273","14,416","14,579","13,907","13,422",,,
PBR(배),1.04,0.82,1.19,0.81,1.37,,,
현금DPS(원),150,100,50,50,50,,,
현금배당수익률,1.01,0.85,0.29,0.44,0.27,,,
현금배당성향(%),20.14,33.76,13.59,-8.40,-11.24,,,
발행주식수(보통주),"7,088,782","7,088,782","7,088,782","7,088,782","7,088,782",,,
