0,1,2,3,4,5,6,7,8
대성미생물(건강관리),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,308,240,251,251,248,,,
영업이익,49,20,34,34,22,,,
영업이익(발표기준),49,20,34,34,22,,,
세전계속사업이익,53,16,37,28,15,,,
당기순이익,45,16,32,25,15,,,
당기순이익(지배),45,16,32,25,15,,,
당기순이익(비지배),,,,,,,,
자산총계,356,348,381,510,623,,,
부채총계,66,45,51,163,260,,,
자본총계,290,303,330,347,363,,,
자본총계(지배),290,303,330,347,363,,,
자본총계(비지배),,,,,,,,
자본금,19,19,19,19,19,,,
영업활동현금흐름,35,17,31,23,32,,,
투자활동현금흐름,-47,1,-28,-98,-156,,,
재무활동현금흐름,-10,-6,-7,107,96,,,
CAPEX,6,11,4,106,140,,,
FCF,29,6,27,-83,-108,,,
이자발생부채,14,12,8,118,219,,,
영업이익률,16.06,8.29,13.58,13.45,8.84,,,
순이익률,14.59,6.48,12.63,9.83,6.12,,,
ROE(%),16.61,5.25,10.02,7.30,4.28,,,
ROA(%),13.21,4.43,8.70,5.54,2.68,,,
부채비율,22.74,14.81,15.42,46.99,71.47,,,
자본유보율,"1,426.92","1,494.55","1,637.33","1,726.96","1,810.96",,,
EPS(원),"1,183",410,834,650,400,,,
PER(배),10.80,25.89,21.10,24.45,40.54,,,
BPS(원),"7,635","7,973","8,687","9,136","9,556",,,
PBR(배),1.67,1.33,2.03,1.74,1.70,,,
현금DPS(원),100,85,85,85,85,,,
현금배당수익률,0.78,0.80,0.48,0.53,0.52,,,
현금배당성향(%),8.45,20.74,10.19,13.07,21.27,,,
발행주식수(보통주),"3,800,000","3,800,000","3,800,000","3,800,000","3,800,000",,,
