0,1,2,3,4,5,6,7,8
미래나노텍(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"3,145","2,806","2,781","2,930","4,036",,,
영업이익,128,55,39,29,320,,,
영업이익(발표기준),128,55,39,29,320,,,
세전계속사업이익,21,89,94,24,268,,,
당기순이익,-9,103,69,17,210,,,
당기순이익(지배),10,99,61,8,214,,,
당기순이익(비지배),-19,4,8,8,-4,,,
자산총계,"2,984","2,842","3,034","3,160","3,563",,,
부채총계,"1,476","1,196","1,403","1,415","1,519",,,
자본총계,"1,509","1,646","1,631","1,745","2,044",,,
자본총계(지배),"1,357","1,450","1,445","1,540","1,825",,,
자본총계(비지배),152,195,,205,219,,,
자본금,116,116,116,116,128,,,
영업활동현금흐름,247,75,20,-43,4,,,
투자활동현금흐름,-201,-76,-249,-14,29,,,
재무활동현금흐름,108,-15,146,-28,42,,,
CAPEX,80,97,61,103,115,,,
FCF,167,-22,-41,-146,-111,,,
이자발생부채,"1,021",835,"1,020","1,046","1,000",,,
영업이익률,4.06,1.96,1.39,0.98,7.93,,,
순이익률,-0.28,3.67,2.48,0.57,5.20,,,
ROE(%),0.76,7.07,4.20,0.56,12.70,,,
ROA(%),-0.31,3.54,2.35,0.53,6.25,,,
부채비율,97.79,72.67,86.05,81.07,74.33,,,
자본유보율,"1,281.62","1,367.94","1,405.06","1,413.03","1,495.22",,,
EPS(원),44,426,261,36,872,,,
PER(배),157.95,11.51,12.35,109.57,3.61,,,
BPS(원),"6,456","6,902","7,302","8,249","8,676",,,
PBR(배),1.08,0.71,0.44,0.48,0.36,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"23,289,533","23,289,533","23,289,533","23,289,533","25,658,316",,,
