0,1,2,3,4,5,6,7,8
윈스(IT),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,736,720,707,821,939,,,
영업이익,85,75,109,154,187,,,
영업이익(발표기준),85,75,109,154,187,,,
세전계속사업이익,101,90,124,176,211,,,
당기순이익,88,77,115,150,183,,,
당기순이익(지배),88,80,116,146,182,,,
당기순이익(비지배),,-3,-1,4,1,,,
자산총계,"1,259","1,336","1,536","1,670","1,771",,,
부채총계,400,394,495,513,464,,,
자본총계,860,942,"1,041","1,157","1,307",,,
자본총계(지배),860,903,"1,020","1,129","1,271",,,
자본총계(비지배),,39,,29,36,,,
자본금,57,57,60,61,61,,,
영업활동현금흐름,75,164,20,172,277,,,
투자활동현금흐름,-226,-69,-137,16,-15,,,
재무활동현금흐름,190,-67,107,-35,-110,,,
CAPEX,12,241,112,7,8,,,
FCF,62,-77,-92,165,269,,,
이자발생부채,237,264,362,377,315,,,
영업이익률,11.49,10.36,15.46,18.75,19.95,,,
순이익률,11.90,10.72,16.28,18.25,19.54,,,
ROE(%),10.53,,12.04,13.61,15.20,,,
ROA(%),7.68,,8.01,9.35,10.66,,,
부채비율,46.51,41.84,47.50,44.29,35.53,,,
자본유보율,"1,486.98","1,594.24","1,760.25","1,949.89","2,190.41",,,
EPS(원),775,702,990,"1,207","1,499",,,
PER(배),14.91,17.60,11.16,11.01,12.54,,,
BPS(원),"7,970","8,483","9,231","10,250","11,570",,,
PBR(배),1.45,1.46,1.20,1.30,1.62,,,
현금DPS(원),270,310,320,350,400,,,
현금배당수익률,2.34,2.51,2.90,2.63,2.13,,,
현금배당성향(%),33.25,41.21,30.55,26.36,24.10,,,
발행주식수(보통주),"11,305,231","11,478,731","12,088,063","12,139,563","12,198,063",,,
