0,1,2,3,4,5,6,7,8
DB금융투자(금융),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"13,254","9,099","8,487","9,920","15,903",,,
영업이익,98,224,864,874,"1,366",,,
영업이익(발표기준),98,224,864,874,"1,366",,,
세전계속사업이익,125,251,870,894,"1,379",,,
당기순이익,64,154,631,584,"1,069",,,
당기순이익(지배),1,44,543,485,964,,,
당기순이익(비지배),63,109,88,99,105,,,
자산총계,"63,356","69,983","70,432","84,224","99,596",,,
부채총계,"56,396","62,907","62,823","76,109","90,375",,,
자본총계,"6,960","7,077","7,609","8,116","9,221",,,
자본총계(지배),"6,081","6,096","6,577","6,997","8,003",,,
자본총계(비지배),879,981,,"1,119","1,217",,,
자본금,"2,122","2,122","2,122","2,122","2,122",,,
영업활동현금흐름,"3,077","-1,315","1,688","-6,205","3,091",,,
투자활동현금흐름,35,68,-24,61,-124,,,
재무활동현금흐름,"-1,445","1,395","-1,598","6,060","-2,455",,,
CAPEX,29,18,25,22,27,,,
FCF,,,,,,,,
이자발생부채,"11,345","12,883","12,041","13,027","14,038",,,
영업이익률,0.74,2.46,10.18,8.81,8.59,,,
순이익률,0.49,1.69,7.44,5.89,6.72,,,
ROE(%),0.02,0.73,8.58,7.15,12.86,,,
ROA(%),0.00,0.07,0.77,0.63,1.05,,,
부채비율,810.25,888.92,825.68,937.78,980.15,,,
자본유보율,231.51,237.00,262.06,285.96,338.01,,,
EPS(원),2,104,"1,280","1,144","2,271",,,
PER(배),"1,308.55",38.34,3.47,3.70,2.05,,,
BPS(원),"14,678","14,713","15,875","16,889","19,318",,,
PBR(배),0.22,0.27,0.28,0.25,0.24,,,
현금DPS(원),0,100,250,250,300,,,
현금배당수익률,0.00,2.50,5.62,5.90,6.44,,,
현금배당성향(%),0.00,93.44,19.06,21.34,12.89,,,
발행주식수(보통주),"42,446,389","42,446,389","42,446,389","42,446,389","42,446,389",,,
