0,1,2,3,4,5,6,7,8
동방(산업재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"5,626","4,670","5,264","6,330","5,921",,,
영업이익,257,146,142,209,246,,,
영업이익(발표기준),257,146,142,209,246,,,
세전계속사업이익,126,-159,171,2,150,,,
당기순이익,146,-94,158,-87,134,,,
당기순이익(지배),144,-101,153,-81,131,,,
당기순이익(비지배),2,8,5,-5,3,,,
자산총계,"5,885","5,425","5,541","6,284","5,268",,,
부채총계,"4,394","4,158","4,239","5,128","4,101",,,
자본총계,"1,491","1,267","1,302","1,156","1,168",,,
자본총계(지배),"1,151","1,036","1,050",902,"1,135",,,
자본총계(비지배),340,231,252,254,32,,,
자본금,378,378,381,381,443,,,
영업활동현금흐름,272,193,285,297,219,,,
투자활동현금흐름,235,-167,-217,-461,131,,,
재무활동현금흐름,-370,-96,-147,393,-590,,,
CAPEX,317,98,132,345,219,,,
FCF,-45,95,153,-48,1,,,
이자발생부채,"3,055","3,048","2,696","3,360","2,749",,,
영업이익률,4.58,3.14,2.69,3.31,4.15,,,
순이익률,2.59,-2.00,3.00,-1.37,2.26,,,
ROE(%),16.00,-9.27,14.67,-8.33,12.87,,,
ROA(%),2.39,-1.65,2.88,-1.47,2.32,,,
부채비율,294.77,328.28,325.61,443.42,351.16,,,
자본유보율,201.58,184.81,206.49,178.39,195.22,,,
EPS(원),437,-256,423,-231,356,,,
PER(배),4.52,N/A,3.13,N/A,6.21,,,
BPS(원),"2,925","2,632","2,995","2,573","2,732",,,
PBR(배),0.67,0.53,0.44,0.58,0.81,,,
현금DPS(원),10,10,10,0,0,,,
현금배당수익률,0.48,0.69,0.72,0.00,0.00,,,
현금배당성향(%),3.07,-3.43,1.54,0.00,0.00,,,
발행주식수(보통주),"34,239,743","34,239,743","35,231,036","35,231,036","41,737,972",,,
