0,1,2,3,4,5,6,7,8
DSC인베스트먼트(금융),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,43,68,153,187,387,508,592,
영업이익,14,28,64,93,289,361,430,
영업이익(발표기준),14,28,64,93,289,,,
세전계속사업이익,14,28,64,91,289,,,
당기순이익,10,22,51,82,240,286,341,
당기순이익(지배),10,22,53,84,241,,,
당기순이익(비지배),0,0,-2,-2,-1,,,
자산총계,169,403,484,521,797,,,
부채총계,9,161,183,166,196,,,
자본총계,160,242,301,355,601,,,
자본총계(지배),160,242,300,350,593,,,
자본총계(비지배),,,,5,8,,,
자본금,88,88,88,91,93,,,
영업활동현금흐름,-21,-55,-101,23,70,,,
투자활동현금흐름,-30,1,-21,33,-4,,,
재무활동현금흐름,58,194,6,-64,-7,,,
CAPEX,0,0,6,0,0,,,
FCF,,,,,,,,
이자발생부채,0,135,149,109,108,,,
영업이익률,32.20,41.41,41.75,49.78,74.59,71.06,72.64,
순이익률,24.00,32.34,33.54,44.16,61.87,56.30,57.60,
ROE(%),8.51,,19.53,25.86,51.02,,,
ROA(%),7.38,,11.58,16.41,36.37,,,
부채비율,5.62,66.66,60.66,46.86,32.54,,,
자본유보율,82.94,176.49,244.29,291.82,559.24,,,
EPS(원),52,84,203,314,884,,,
PER(배),48.09,42.72,13.40,7.05,4.50,,,
BPS(원),613,926,"1,150","1,293","2,168",,,
PBR(배),4.11,3.89,2.36,1.72,1.84,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"26,126,929","26,126,929","26,126,929","27,051,648","27,677,867",,,
