0,1,2,3,4,5,6,7,8
한독크린텍(경기관련소비재),"2016/12
									
(GAAP개별)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,233,272,396,484,610,,,
영업이익,30,22,49,61,94,,,
영업이익(발표기준),30,22,49,61,94,,,
세전계속사업이익,31,29,49,57,94,,,
당기순이익,25,24,42,48,82,,,
당기순이익(지배),25,24,42,48,82,,,
당기순이익(비지배),,,,,,,,
자산총계,183,202,251,415,484,,,
부채총계,110,82,91,103,71,,,
자본총계,73,120,159,312,413,,,
자본총계(지배),73,120,159,312,413,,,
자본총계(비지배),,,,,,,,
자본금,16,16,16,20,20,,,
영업활동현금흐름,29,20,28,53,70,,,
투자활동현금흐름,-9,9,-20,-127,-16,,,
재무활동현금흐름,-23,-18,-4,101,-21,,,
CAPEX,9,23,19,57,50,,,
FCF,20,-2,8,-4,20,,,
이자발생부채,70,44,40,36,0,,,
영업이익률,12.99,7.95,12.40,12.56,15.42,,,
순이익률,10.87,8.88,10.51,9.93,13.52,,,
ROE(%),37.53,25.00,29.83,20.38,22.76,,,
ROA(%),14.38,12.52,18.39,14.43,18.37,,,
부채비율,150.33,68.83,57.31,33.00,17.08,,,
자본유보율,523.54,752.98,990.31,"1,543.31","1,964.69",,,
EPS(원),383,365,631,677,"1,017",,,
PER(배),,,,11.49,12.85,,,
BPS(원),"1,109","1,815","2,416","4,158","5,245",,,
PBR(배),0.00,0.00,0.00,1.87,2.49,,,
현금DPS(원),25,0,0,100,150,,,
현금배당수익률,,,,1.28,1.15,,,
현금배당성향(%),4.94,0.00,0.00,14.48,13.76,,,
발행주식수(보통주),"6,600,000","6,600,000","6,600,000","8,042,000","8,182,000",,,
