0,1,2,3,4,5,6,7,8
삼화페인트(산업재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"4,822","4,881","5,242","5,403","5,517",,,
영업이익,189,88,79,112,150,,,
영업이익(발표기준),189,88,79,112,150,,,
세전계속사업이익,191,45,10,63,89,,,
당기순이익,137,20,8,39,65,,,
당기순이익(지배),137,19,8,38,66,,,
당기순이익(비지배),0,0,0,1,-1,,,
자산총계,"5,263","5,423","5,580","5,606","5,943",,,
부채총계,"2,306","2,499","2,762","2,785","3,020",,,
자본총계,"2,957","2,924","2,818","2,822","2,923",,,
자본총계(지배),"2,950","2,918","2,809","2,809","2,913",,,
자본총계(비지배),7,7,,13,11,,,
자본금,127,131,132,132,134,,,
영업활동현금흐름,102,293,95,258,335,,,
투자활동현금흐름,-255,-206,-59,-103,-339,,,
재무활동현금흐름,10,-109,21,-80,90,,,
CAPEX,233,144,114,149,152,,,
FCF,-131,149,-19,109,183,,,
이자발생부채,"1,234","1,148","1,354","1,364","1,477",,,
영업이익률,3.91,1.80,1.50,2.08,2.72,,,
순이익률,2.84,0.40,0.15,0.72,1.18,,,
ROE(%),4.72,0.66,0.27,1.34,2.29,,,
ROA(%),2.64,0.37,0.14,0.70,1.12,,,
부채비율,77.97,85.46,98.02,98.69,103.31,,,
자본유보율,"2,387.65","2,308.42","2,280.88","2,283.66","2,323.36",,,
EPS(원),587,75,29,143,248,,,
PER(배),16.88,97.82,240.98,35.99,56.93,,,
BPS(원),"12,695","12,134","12,294","12,408","12,628",,,
PBR(배),0.78,0.61,0.56,0.41,1.12,,,
현금DPS(원),300,175,125,125,150,,,
현금배당수익률,3.03,2.37,1.81,2.43,1.06,,,
현금배당성향(%),50.74,216.32,377.13,74.95,52.81,,,
발행주식수(보통주),"25,388,674","26,196,427","26,438,751","26,438,751","26,814,737",,,
