0,1,2,3,4,5,6,7,8
휴온스글로벌(건강관리),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"1,637","3,240","3,787","4,494","5,230",,,
영업이익,289,622,680,729,892,,,
영업이익(발표기준),289,622,680,729,892,,,
세전계속사업이익,263,653,773,712,"1,118",,,
당기순이익,"5,262",498,608,573,910,,,
당기순이익(지배),"5,146",258,289,267,427,,,
당기순이익(비지배),116,241,319,307,483,,,
자산총계,"5,571","6,101","6,729","7,422","9,490",,,
부채총계,"1,032","1,192","1,342","1,604","2,936",,,
자본총계,"4,539","4,910","5,386","5,818","6,554",,,
자본총계(지배),"3,198","3,411","3,622","3,785","4,128",,,
자본총계(비지배),"1,341","1,506",,"2,033","2,426",,,
자본금,49,50,52,55,57,,,
영업활동현금흐름,194,475,534,655,906,,,
투자활동현금흐름,-182,-578,-635,-560,"-1,662",,,
재무활동현금흐름,105,16,-29,-58,"1,120",,,
CAPEX,306,452,526,353,641,,,
FCF,-112,23,8,302,265,,,
이자발생부채,555,609,653,778,"1,923",,,
영업이익률,17.65,19.20,17.95,16.22,17.06,,,
순이익률,321.42,15.39,16.05,12.76,17.41,,,
ROE(%),210.60,7.80,8.22,7.20,10.79,,,
ROA(%),120.80,8.54,9.47,8.11,10.77,,,
부채비율,22.73,24.27,24.92,27.56,44.80,,,
자본유보율,"17,913.98","7,047.76","7,134.48","7,185.46","7,536.72",,,
EPS(원),"43,513","2,041","2,290","2,112","3,383",,,
PER(배),0.62,22.51,16.71,15.13,8.25,,,
BPS(원),"25,452","27,157","28,842","30,148","33,078",,,
PBR(배),1.11,1.77,1.39,1.11,0.88,,,
현금DPS(원),308,393,412,346,363,,,
현금배당수익률,1.14,0.85,1.08,1.08,1.30,,,
현금배당성향(%),0.75,19.12,17.89,16.29,10.61,,,
발행주식수(보통주),"12,621,492","12,621,492","12,621,492","12,621,492","12,621,492",,,
