0,1,2,3,4,5,6,7,8
동구바이오제약(건강관리),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,874,"1,011","1,048","1,252","1,392",,,
영업이익,106,133,57,65,76,,,
영업이익(발표기준),106,133,57,65,76,,,
세전계속사업이익,102,132,53,182,103,,,
당기순이익,109,109,46,151,91,,,
당기순이익(지배),109,109,46,151,91,,,
당기순이익(비지배),,,,,,,,
자산총계,653,756,"1,043","1,327","1,444",,,
부채총계,433,378,322,471,497,,,
자본총계,220,377,721,857,947,,,
자본총계(지배),220,377,721,857,947,,,
자본총계(비지배),,,,,,,,
자본금,34,38,48,48,48,,,
영업활동현금흐름,126,95,-8,101,75,,,
투자활동현금흐름,-9,-18,-322,-112,-126,,,
재무활동현금흐름,-71,-28,278,67,-4,,,
CAPEX,66,8,50,84,53,,,
FCF,60,87,-58,18,22,,,
이자발생부채,217,150,126,228,237,,,
영업이익률,12.09,13.18,5.42,5.16,5.47,,,
순이익률,12.49,10.82,4.36,12.06,6.57,,,
ROE(%),88.74,36.61,8.31,19.14,10.14,,,
ROA(%),17.31,15.53,5.08,12.74,6.60,,,
부채비율,196.26,100.28,44.64,54.96,52.51,,,
자본유보율,573.09,910.10,"1,416.56","1,740.33","1,922.04",,,
EPS(원),617,496,164,530,321,,,
PER(배),,,39.84,10.72,26.40,,,
BPS(원),"1,070","1,671","2,535","3,027","3,346",,,
PBR(배),0.00,0.00,2.58,1.88,2.53,,,
현금DPS(원),0,0,0,34,34,34,34,
현금배당수익률,,,0.00,0.59,0.40,0.45,0.45,
현금배당성향(%),0.00,0.00,0.00,6.25,10.32,,,
발행주식수(보통주),"20,237,785","22,592,994","28,464,992","28,464,992","28,464,992",,,
