0,1,2,3,4,5,6,7,8
엘비세미콘(IT),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"1,357","1,318","2,757","3,904","4,428","4,942","5,606","6,496"
영업이익,157,103,274,504,428,567,692,914
영업이익(발표기준),157,103,274,504,428,,,
세전계속사업이익,164,95,247,459,384,528,650,875
당기순이익,135,80,188,365,316,476,543,728
당기순이익(지배),135,80,153,326,271,408,487,656
당기순이익(비지배),,,35,40,46,,,
자산총계,"2,123","2,365","3,794","4,786","5,275","6,130","6,724","7,532"
부채총계,"1,181","1,360","2,272","2,893","3,092","3,093","3,166","3,266"
자본총계,942,"1,004","1,522","1,893","2,183","3,037","3,559","4,266"
자본총계(지배),942,"1,004","1,166","1,497","1,741","2,253","2,707","3,328"
자본총계(비지배),,,,396,441,,,
자본금,219,219,219,219,219,220,220,220
영업활동현금흐름,493,279,685,961,795,"1,176","1,268","1,402"
투자활동현금흐름,-154,-279,"-1,272",-986,-805,"-1,202",-802,-603
재무활동현금흐름,-263,98,468,187,166,285,-78,-58
CAPEX,148,192,816,"1,067",865,"1,190",800,600
FCF,346,87,-131,-106,-70,188,774,"1,149"
이자발생부채,957,"1,107","1,609","1,973","2,328",,,
영업이익률,11.58,7.78,9.96,12.92,9.66,11.47,12.35,14.06
순이익률,9.96,6.05,6.81,9.36,7.14,9.64,9.69,11.20
ROE(%),15.36,8.19,,24.47,16.71,20.43,19.64,21.76
ROA(%),6.18,3.55,,8.52,6.29,8.36,8.45,10.21
부채비율,125.26,135.48,149.26,152.83,141.67,101.84,88.94,76.57
자본유보율,318.45,358.69,432.51,572.49,684.15,,,
EPS(원),309,182,349,744,618,932,"1,112","1,499"
PER(배),10.58,15.35,11.70,10.48,23.87,12.18,10.20,7.57
BPS(원),"2,153","2,293","2,663","3,419","3,977","5,146","6,183","7,600"
PBR(배),1.52,1.22,1.53,2.28,3.71,2.21,1.84,1.49
현금DPS(원),0,0,0,50,50,50,50,50
현금배당수익률,0.00,0.00,0.00,0.64,0.34,0.44,0.44,0.44
현금배당성향(%),0.00,0.00,0.00,6.72,8.09,5.37,4.50,3.34
발행주식수(보통주),"43,784,592","43,784,592","43,784,592","43,784,592","43,784,592",,,
