0,1,2,3,4,5,6,7,8
중앙백신(건강관리),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,379,319,332,329,363,,,
영업이익,70,55,35,27,40,,,
영업이익(발표기준),70,55,35,27,40,,,
세전계속사업이익,73,54,36,21,33,,,
당기순이익,62,46,35,19,32,,,
당기순이익(지배),62,46,35,19,32,,,
당기순이익(비지배),,,,,,,,
자산총계,735,816,967,966,"1,050",,,
부채총계,132,169,117,102,174,,,
자본총계,604,647,850,864,876,,,
자본총계(지배),604,647,850,864,876,,,
자본총계(비지배),,,,,,,,
자본금,37,37,50,50,50,,,
영업활동현금흐름,77,76,57,83,83,,,
투자활동현금흐름,-80,-135,-185,-40,-131,,,
재무활동현금흐름,58,15,139,-20,39,,,
CAPEX,66,132,59,67,154,,,
FCF,11,-56,-2,16,-71,,,
이자발생부채,66,85,54,43,103,,,
영업이익률,18.44,17.41,10.57,8.24,11.10,,,
순이익률,16.38,14.37,10.42,5.63,8.71,,,
ROE(%),10.78,7.32,4.61,2.16,3.64,,,
ROA(%),9.16,5.90,3.87,1.92,3.14,,,
부채비율,21.83,26.20,13.81,11.81,19.91,,,
자본유보율,"1,549.32","1,667.12","1,607.50","1,634.86","1,686.43",,,
EPS(원),684,505,365,186,318,,,
PER(배),28.88,27.53,45.50,96.69,54.15,,,
BPS(원),"6,651","7,126","8,536","8,673","8,880",,,
PBR(배),2.97,1.95,1.94,2.08,1.94,,,
현금DPS(원),40,40,50,50,70,,,
현금배당수익률,0.20,0.29,0.30,0.28,0.41,,,
현금배당성향(%),5.89,7.99,14.42,26.85,21.81,,,
발행주식수(보통주),"9,075,661","9,075,661","9,960,000","9,960,000","9,960,000",,,
