0,1,2,3,4,5,6,7,8
디지아이(IT),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,190,248,211,154,155,,,
영업이익,-17,5,-15,-33,4,,,
영업이익(발표기준),-17,5,-15,-33,4,,,
세전계속사업이익,-12,1,-7,-28,7,,,
당기순이익,-22,5,-6,-34,7,,,
당기순이익(지배),-22,5,-6,-34,7,,,
당기순이익(비지배),,,,,,,,
자산총계,526,526,514,488,513,,,
부채총계,40,39,40,32,50,,,
자본총계,486,487,474,456,463,,,
자본총계(지배),486,487,474,456,463,,,
자본총계(비지배),,,,,,,,
자본금,45,45,45,45,45,,,
영업활동현금흐름,0,13,2,-2,2,,,
투자활동현금흐름,-6,-8,7,4,64,,,
재무활동현금흐름,-5,-5,-8,0,7,,,
CAPEX,18,4,4,2,0,,,
FCF,-18,9,-2,-4,2,,,
이자발생부채,4,3,0,0,7,,,
영업이익률,-8.77,2.18,-7.12,-21.47,2.88,,,
순이익률,-11.75,2.19,-2.81,-21.90,4.42,,,
ROE(%),-4.47,1.11,-1.23,-7.24,1.49,,,
ROA(%),-4.10,1.03,-1.14,-6.72,1.37,,,
부채비율,8.27,8.00,8.35,7.03,10.87,,,
자본유보율,992.29,994.42,971.39,926.28,941.45,,,
EPS(원),-248,60,-66,-374,76,,,
PER(배),N/A,53.49,N/A,N/A,32.64,,,
BPS(원),"5,459","5,473","5,330","5,123","5,199",,,
PBR(배),0.89,0.59,0.48,0.54,0.48,,,
현금DPS(원),50,50,,,,,,
현금배당수익률,1.03,1.56,,,,,,
현금배당성향(%),-19.94,82.23,0.00,0.00,0.00,,,
발행주식수(보통주),"9,000,000","9,000,000","9,000,000","9,000,000","9,000,000",,,
