0,1,2,3,4,5,6,7,8
인포바인(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,210,227,203,193,192,,,
영업이익,125,125,111,95,81,,,
영업이익(발표기준),125,125,111,95,81,,,
세전계속사업이익,133,132,124,113,80,,,
당기순이익,109,106,96,90,66,,,
당기순이익(지배),109,106,96,90,66,,,
당기순이익(비지배),,,,,,,,
자산총계,755,768,821,904,936,,,
부채총계,35,37,34,56,45,,,
자본총계,720,730,786,849,892,,,
자본총계(지배),720,730,786,849,892,,,
자본총계(비지배),,,,,,,,
자본금,16,16,16,16,16,,,
영업활동현금흐름,98,105,85,78,73,,,
투자활동현금흐름,-102,55,-88,16,-17,,,
재무활동현금흐름,-33,-97,-24,-24,-33,,,
CAPEX,5,3,3,1,2,,,
FCF,93,102,82,77,70,,,
이자발생부채,,0,0,25,18,,,
영업이익률,59.59,55.28,54.86,49.40,42.25,,,
순이익률,51.76,46.76,47.63,46.69,34.53,,,
ROE(%),15.90,14.62,12.72,11.00,7.60,,,
ROA(%),15.22,13.92,12.15,10.43,7.19,,,
부채비율,4.88,5.13,4.34,6.58,5.03,,,
자본유보율,"5,692.83","6,041.49","6,496.84","6,930.76","7,222.54",,,
EPS(원),"3,486","3,398","3,022","2,817","2,072",,,
PER(배),7.60,8.37,7.58,7.61,9.12,,,
BPS(원),"30,788","33,514","36,145","39,003","41,610",,,
PBR(배),0.86,0.85,0.63,0.55,0.45,,,
현금DPS(원),900,"1,080",950,900,900,,,
현금배당수익률,3.40,3.80,4.15,4.20,4.76,,,
현금배당성향(%),19.40,22.20,21.42,21.77,29.14,,,
발행주식수(보통주),"3,113,672","3,192,883","3,192,883","3,192,883","3,192,883",,,
