0,1,2,3,4,5,6,7,8
한국종합기술(산업재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,"1,994","1,996","1,909","2,189","2,882",,,
영업이익,42,-73,-62,-16,46,,,
영업이익(발표기준),42,-73,-62,-16,46,,,
세전계속사업이익,40,-97,-96,-19,87,,,
당기순이익,31,-78,-66,-13,65,,,
당기순이익(지배),31,-78,-66,-13,65,,,
당기순이익(비지배),,,,,,,,
자산총계,"2,424","2,308","2,279","2,998","3,321",,,
부채총계,"1,200","1,164","1,263","1,845","1,946",,,
자본총계,"1,224","1,144","1,016","1,153","1,375",,,
자본총계(지배),"1,224","1,144","1,016","1,153","1,375",,,
자본총계(비지배),,,,,,,,
자본금,55,55,55,55,55,,,
영업활동현금흐름,17,-111,39,252,340,,,
투자활동현금흐름,-27,-6,-15,4,-52,,,
재무활동현금흐름,-41,69,65,-57,-108,,,
CAPEX,13,6,5,5,8,,,
FCF,4,-117,34,246,332,,,
이자발생부채,362,442,518,492,425,,,
영업이익률,2.13,-3.63,-3.27,-0.74,1.59,,,
순이익률,1.54,-3.92,-3.48,-0.58,2.25,,,
ROE(%),2.51,-6.60,-6.14,-1.17,5.12,,,
ROA(%),1.31,-3.30,-2.89,-0.48,2.05,,,
부채비율,98.07,101.78,124.24,160.06,141.52,,,
자본유보율,"2,078.65","1,920.04","1,756.35","2,005.58","2,092.26",,,
EPS(원),280,-714,-606,-116,591,,,
PER(배),22.30,N/A,N/A,N/A,8.33,,,
BPS(원),"11,178","10,446","9,282","10,528","13,217",,,
PBR(배),0.56,0.49,0.59,0.37,0.37,,,
현금DPS(원),100,100,100,100,100,,,
현금배당수익률,1.60,1.95,1.82,2.55,2.03,,,
현금배당성향(%),35.74,-14.01,-16.50,-86.18,16.08,,,
발행주식수(보통주),"10,950,000","10,950,000","10,950,000","10,950,000","10,950,000",,,
