0,1,2,3,4,5,6,7,8
케이씨(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"2,604","5,730","5,261","5,119","5,764",,,
영업이익,217,555,785,653,761,,,
영업이익(발표기준),541,555,785,653,761,,,
세전계속사업이익,303,751,"2,883",843,831,,,
당기순이익,511,850,"2,124",570,574,,,
당기순이익(지배),480,734,"1,965",487,479,,,
당기순이익(비지배),32,117,159,84,95,,,
자산총계,"4,729","3,761","5,744","6,805","8,734",,,
부채총계,"1,328","1,285","1,581","1,732","2,144",,,
자본총계,"3,401","2,477","4,164","5,073","6,590",,,
자본총계(지배),"3,166","2,127","3,667","4,498","5,925",,,
자본총계(비지배),236,350,496,575,665,,,
자본금,167,68,68,68,68,,,
영업활동현금흐름,296,562,596,311,462,,,
투자활동현금흐름,-190,-470,-236,526,-401,,,
재무활동현금흐름,-129,-112,0,-55,-44,,,
CAPEX,383,251,229,103,205,,,
FCF,-86,310,367,208,257,,,
이자발생부채,38,76,102,176,190,,,
영업이익률,8.34,9.69,14.92,12.75,13.20,,,
순이익률,19.64,14.84,40.38,11.14,9.96,,,
ROE(%),15.99,27.73,67.82,11.92,9.19,,,
ROA(%),11.67,20.03,44.69,9.09,7.39,,,
부채비율,39.05,51.87,37.96,34.14,32.54,,,
자본유보율,"1,893.19","5,287.61","5,951.72","6,629.59","7,615.26",,,
EPS(원),"1,436","2,439","14,496","3,591","3,534",,,
PER(배),14.62,10.13,0.81,5.19,7.82,,,
BPS(원),"10,086","17,092","29,472","36,144","47,636",,,
PBR(배),2.08,1.45,0.40,0.52,0.58,,,
현금DPS(원),150,180,220,250,300,,,
현금배당수익률,0.71,0.73,1.87,1.34,1.08,,,
현금배당성향(%),9.82,3.05,1.39,6.39,7.79,,,
발행주식수(보통주),"33,393,384","13,554,044","13,554,044","13,554,044","13,554,044",,,
