0,1,2,3,4,5,6,7,8
아세아제지(소재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"6,330","7,286","7,758","6,977","7,316","9,336","9,948","10,173"
영업이익,245,54,983,711,657,"1,152","1,465","1,561"
영업이익(발표기준),245,54,983,711,657,,,
세전계속사업이익,270,130,"1,031",776,741,"1,268","1,630","1,746"
당기순이익,207,50,787,614,542,"1,030","1,247","1,336"
당기순이익(지배),207,50,787,614,542,"1,030","1,247","1,336"
당기순이익(비지배),0,0,,,,,,
자산총계,"7,210","7,669","8,124","8,482","8,823","9,981","11,159","12,425"
부채총계,"2,598","3,061","2,789","2,634","2,488","2,679","2,695","2,729"
자본총계,"4,611","4,608","5,335","5,849","6,335","7,302","8,464","9,696"
자본총계(지배),"4,610","4,607","5,335","5,849","6,335",,,
자본총계(비지배),1,1,,,,,,
자본금,448,448,448,448,448,448,448,448
영업활동현금흐름,308,-2,"1,462","1,104","1,060","1,319","1,722","1,836"
투자활동현금흐름,-433,-471,-618,-843,-610,-758,-792,-809
재무활동현금흐름,504,446,-452,-198,-280,39,-85,-103
CAPEX,598,628,602,819,546,644,742,759
FCF,-289,-630,860,284,514,661,931,"1,027"
이자발생부채,"1,493","1,971","1,562","1,483","1,275",,,
영업이익률,3.87,0.74,12.67,10.19,8.98,12.34,14.73,15.35
순이익률,3.28,0.69,10.14,8.81,7.41,11.03,12.53,13.13
ROE(%),4.60,1.09,15.83,10.99,8.90,,,
ROA(%),3.02,0.67,9.96,7.40,6.27,10.96,11.80,11.33
부채비율,56.34,66.44,52.26,45.03,39.28,36.69,31.84,28.15
자본유보율,929.24,928.62,"1,091.01","1,205.67","1,313.87",,,
EPS(원),"2,315",561,"8,785","6,860","6,056","11,500","13,923","14,917"
PER(배),7.91,32.46,3.57,4.37,6.15,4.54,3.54,3.31
BPS(원),"51,616","51,433","59,569","65,302","70,731",,,
PBR(배),0.35,0.35,0.53,0.46,0.53,,,
현금DPS(원),500,450,750,600,700,950,"1,150","1,150"
현금배당수익률,2.73,2.47,2.39,2.00,1.88,1.82,2.33,2.33
현금배당성향(%),21.54,80.25,8.54,8.75,11.56,8.26,8.26,7.71
발행주식수(보통주),"8,956,502","8,956,502","8,956,502","8,956,502","8,956,502",,,
