0,1,2,3,4,5,6,7,8
케이피에프(산업재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"3,402","3,654","3,750","3,763","3,348",,,
영업이익,147,152,159,163,22,,,
영업이익(발표기준),147,152,159,163,22,,,
세전계속사업이익,42,141,113,99,-26,,,
당기순이익,44,128,93,71,-59,,,
당기순이익(지배),44,128,93,71,-59,,,
당기순이익(비지배),0,0,0,0,0,,,
자산총계,"3,959","4,180","4,086","4,124","3,786",,,
부채총계,"2,637","2,795","2,602","2,540","2,308",,,
자본총계,"1,321","1,385","1,484","1,584","1,478",,,
자본총계(지배),"1,321","1,385","1,484","1,584","1,478",,,
자본총계(비지배),0,0,,0,0,,,
자본금,74,74,79,87,89,,,
영업활동현금흐름,178,-31,227,355,224,,,
투자활동현금흐름,-11,-354,-10,-129,-53,,,
재무활동현금흐름,46,217,-212,-36,-116,,,
CAPEX,113,106,22,111,40,,,
FCF,66,-137,205,244,184,,,
이자발생부채,"1,992","2,186","2,045","2,035","1,919",,,
영업이익률,4.32,4.17,4.24,4.34,0.66,,,
순이익률,1.30,3.51,2.49,1.90,-1.75,,,
ROE(%),3.43,9.48,6.51,4.66,-3.83,,,
ROA(%),1.14,3.15,2.26,1.74,-1.48,,,
부채비율,199.59,201.81,175.39,160.34,156.17,,,
자본유보율,"1,705.11","1,842.47","1,867.97","1,783.22","1,664.99",,,
EPS(원),298,862,607,421,-335,,,
PER(배),16.79,5.65,6.88,11.11,N/A,,,
BPS(원),"9,191","9,923","10,125","9,702","9,018",,,
PBR(배),0.54,0.49,0.41,0.48,0.59,,,
현금DPS(원),150,150,160,160,130,,,
현금배당수익률,3.00,3.08,3.83,3.42,2.46,,,
현금배당성향(%),48.65,16.32,25.10,36.54,-36.34,,,
발행주식수(보통주),"14,886,642","14,886,642","15,726,284","17,449,357","17,718,250",,,
