0,1,2,3,4,5,6,7,8
제이알글로벌리츠(금융),"2019/01
									
(IFRS별도)","2020/01
									
(IFRS별도)","2020/06
									
(IFRS별도)","2020/12
									
(IFRS연결)","2021/06
									
(IFRS연결)","2022/06(E)
									
(IFRS연결)","2023/06(E)
									
(IFRS연결)","2024/06(E)
									
(IFRS연결)"
매출액,,,,424,543,,,
영업이익,,0,-1,223,234,,,
영업이익(발표기준),,0,-1,223,234,,,
세전계속사업이익,,0,-1,155,184,,,
당기순이익,,0,-1,152,181,,,
당기순이익(지배),,0,-1,152,181,,,
당기순이익(비지배),,,,,,,,
자산총계,,3,"3,376","18,149","18,206",,,
부채총계,,0,1,"9,920","10,058",,,
자본총계,,3,"3,375","8,229","8,149",,,
자본총계(지배),,3,"3,375","8,229","8,149",,,
자본총계(비지배),,,,,,,,
자본금,,3,686,"1,656","1,656",,,
영업활동현금흐름,,,0,114,586,,,
투자활동현금흐름,,,,"-7,653",-80,,,
재무활동현금흐름,,3,"3,374","4,772",-519,,,
CAPEX,,,,,,,,
FCF,,0,0,114,586,,,
이자발생부채,,0,0,"9,617","9,671",,,
영업이익률,,,,52.66,43.07,,,
순이익률,,,,35.75,33.28,,,
ROE(%),,,-0.05,,,,,
ROA(%),,,-0.05,,,,,
부채비율,,5.85,0.03,120.54,123.43,,,
자본유보율,,-4.67,392.05,401.15,396.78,,,
EPS(원),,-161,-12,100,,,,
PER(배),,,,51.55,,,,
BPS(원),,945,"4,920","4,969",,,,
PBR(배),,0.00,0.00,1.04,,,,
현금DPS(원),,0,0,153,,,,
현금배당수익률,,,,2.97,,,,
현금배당성향(%),,0.00,0.00,167.24,,,,
발행주식수(보통주),,"300,000","68,600,000","165,600,000",,,,
