0,1,2,3,4,5,6,7,8
일야(소재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,739,428,288,24,81,,,
영업이익,26,-31,-42,-1,-20,,,
영업이익(발표기준),26,-31,-42,-1,-20,,,
세전계속사업이익,15,-46,-114,-13,-19,,,
당기순이익,21,-48,-116,-33,-89,,,
당기순이익(지배),21,-48,-116,-33,-89,,,
당기순이익(비지배),,,,,,,,
자산총계,406,330,349,438,446,,,
부채총계,149,121,210,332,288,,,
자본총계,257,209,139,106,159,,,
자본총계(지배),257,209,139,106,159,,,
자본총계(비지배),,,,,,,,
자본금,49,49,80,80,159,,,
영업활동현금흐름,70,-67,-79,-17,-153,,,
투자활동현금흐름,-76,34,-24,-72,1,,,
재무활동현금흐름,-16,25,79,95,124,,,
CAPEX,69,13,16,,9,,,
FCF,1,-80,-95,-17,-162,,,
이자발생부채,43,69,103,208,196,,,
영업이익률,3.50,-7.26,-14.62,-5.48,-24.40,,,
순이익률,2.81,-11.18,-40.42,-137.90,-110.88,,,
ROE(%),8.24,-20.51,-66.83,,-67.43,,,
ROA(%),5.32,-13.00,-34.27,,-20.20,,,
부채비율,57.78,57.68,151.17,312.20,181.23,,,
자본유보율,427.14,328.51,75.16,34.25,0.30,,,
EPS(원),129,-298,-708,-171,-339,,,
PER(배),56.88,N/A,N/A,N/A,N/A,,,
BPS(원),"1,608","1,306",711,544,501,,,
PBR(배),4.58,1.50,1.91,3.13,1.37,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"16,068,680","16,068,680","19,595,961","19,595,961","31,740,000",,,
