0,1,2,3,4,5,6,7,8
엘앤씨바이오(건강관리),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,118,179,212,292,330,448,630,
영업이익,21,49,55,90,73,125,160,
영업이익(발표기준),21,49,55,90,73,,,
세전계속사업이익,22,46,59,99,129,120,160,
당기순이익,20,38,51,85,121,100,140,
당기순이익(지배),20,38,52,72,108,77,110,
당기순이익(비지배),,,-1,12,13,,,
자산총계,157,205,574,662,806,"1,040","1,300",
부채총계,56,37,46,60,193,350,510,
자본총계,100,168,528,603,613,690,790,
자본총계(지배),100,168,525,582,578,650,750,
자본총계(비지배),,,,21,34,,,
자본금,13,15,36,37,110,110,110,
영업활동현금흐름,-2,38,38,64,74,30,40,
투자활동현금흐름,-42,-6,-168,-158,8,-70,-70,
재무활동현금흐름,42,-5,314,5,13,120,110,
CAPEX,6,3,47,20,30,,,
FCF,-8,35,-9,45,44,100,130,
이자발생부채,35,5,10,18,150,,,
영업이익률,17.54,27.21,25.79,30.98,22.21,27.90,25.40,
순이익률,16.76,20.97,23.98,29.00,36.85,22.32,22.22,
ROE(%),28.44,27.97,,13.11,18.64,12.54,15.71,
ROA(%),16.00,20.76,,13.68,16.55,10.84,11.97,
부채비율,56.30,21.87,8.67,9.88,31.55,50.72,64.56,
자본유보율,630.78,"1,025.18","1,349.86","1,528.57",464.36,,,
EPS(원),126,230,276,331,492,345,485,
PER(배),,,23.75,25.79,70.17,90.55,64.34,
BPS(원),620,939,"2,417","2,635","2,642","2,865","3,306",
PBR(배),0.00,0.00,2.71,3.24,13.06,10.89,9.44,
현금DPS(원),0,0,0,33,50,50,50,
현금배당수익률,,,0.00,0.39,0.14,0.16,0.16,
현금배당성향(%),0.00,0.00,0.00,10.15,10.12,14.73,10.31,
발행주식수(보통주),"15,813,000","17,913,000","21,702,996","22,077,996","21,877,008",,,
