0,1,2,3,4,5,6,7,8
화성산업(산업재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"4,943","5,680","4,752","4,514","4,193",,,
영업이익,439,590,671,296,405,,,
영업이익(발표기준),439,590,671,296,405,,,
세전계속사업이익,430,583,643,176,433,,,
당기순이익,337,446,492,77,329,,,
당기순이익(지배),337,446,492,77,332,,,
당기순이익(비지배),,,,,-3,,,
자산총계,"5,041","5,759","6,409","6,126","5,805",,,
부채총계,"1,915","2,273","2,661","2,416","1,860",,,
자본총계,"3,126","3,487","3,748","3,710","3,945",,,
자본총계(지배),"3,126","3,487","3,748","3,710","3,940",,,
자본총계(비지배),,,,,5,,,
자본금,623,623,623,623,623,,,
영업활동현금흐름,375,-675,"1,266",453,"1,005",,,
투자활동현금흐름,-157,120,-58,40,-528,,,
재무활동현금흐름,-65,411,-610,-285,432,,,
CAPEX,37,8,7,16,2,,,
FCF,338,-683,"1,259",438,"1,003",,,
이자발생부채,111,611,111,79,583,,,
영업이익률,8.88,10.38,14.12,6.56,9.66,,,
순이익률,6.81,7.86,10.36,1.70,7.85,,,
ROE(%),11.25,13.50,13.61,2.06,,,,
ROA(%),6.89,8.27,8.09,1.22,,,,
부채비율,61.27,65.19,70.99,65.13,47.16,,,
자본유보율,394.33,453.58,517.68,511.10,551.35,,,
EPS(원),"2,704","3,586","3,954",616,"2,667",,,
PER(배),4.99,4.22,3.67,18.90,4.67,,,
BPS(원),"25,809","28,790","30,949","30,635","32,534",,,
PBR(배),0.52,0.53,0.47,0.38,0.38,,,
현금DPS(원),680,890,930,500,650,,,
현금배당수익률,5.04,5.87,6.41,4.29,5.22,,,
현금배당성향(%),24.46,24.14,22.88,78.92,23.70,,,
발행주식수(보통주),"12,450,800","12,450,800","12,450,800","12,450,800","12,450,800",,,
