0,1,2,3,4,5,6,7,8
한국철강(소재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,"6,634","7,389","7,775","7,191","6,334","8,744","9,624","9,915"
영업이익,530,461,254,122,351,"1,066","1,049","1,041"
영업이익(발표기준),530,461,254,122,351,,,
세전계속사업이익,638,-581,212,250,42,"1,219","1,181","1,180"
당기순이익,465,-434,122,191,-85,938,896,892
당기순이익(지배),465,-434,122,191,-85,938,896,892
당기순이익(비지배),,,,,,,,
자산총계,"9,418","8,859","9,090","8,732","8,688","9,636","10,584","11,436"
부채총계,"1,728","1,676","1,918","1,483","1,719","2,082","2,241","2,313"
자본총계,"7,689","7,183","7,172","7,249","6,968","7,556","8,341","9,123"
자본총계(지배),"7,689","7,183","7,172","7,249","6,968","7,556","8,341","9,123"
자본총계(비지배),,,,,,,,
자본금,460,460,460,460,460,460,460,460
영업활동현금흐름,780,942,486,143,932,"1,184","1,101","1,124"
투자활동현금흐름,-383,-447,-334,-372,"-1,029",-416,-546,-463
재무활동현금흐름,-83,-83,-83,25,-246,-342,-111,-111
CAPEX,108,90,71,300,92,122,138,135
FCF,672,852,414,-157,840,772,750,723
이자발생부채,,0,0,116,20,,,
영업이익률,8.00,6.24,3.27,1.70,5.54,12.19,10.90,10.50
순이익률,7.02,-5.87,1.57,2.65,-1.34,10.72,9.31,9.00
ROE(%),6.22,-5.83,1.70,2.65,-1.19,12.91,11.27,10.22
ROA(%),5.06,-4.75,1.36,2.14,-0.97,10.24,8.86,8.11
부채비율,22.48,23.33,26.74,20.45,24.68,27.56,26.87,25.35
자본유보율,"1,564.52","1,454.10","1,457.69","1,473.45","1,430.12",,,
EPS(원),"1,011",-942,264,414,-184,"2,036","1,945","1,938"
PER(배),7.33,N/A,20.88,11.41,N/A,3.81,4.04,4.05
BPS(원),"16,704","15,603","15,581","15,748","15,435","19,462","21,483","23,499"
PBR(배),0.44,0.48,0.35,0.30,0.42,0.40,0.37,0.33
현금DPS(원),180,180,200,200,200,280,280,280
현금배당수익률,2.43,2.38,3.62,4.23,3.06,3.61,3.57,3.57
현금배당성향(%),17.80,-19.10,75.63,48.24,-107.03,13.75,14.39,14.45
발행주식수(보통주),"46,050,000","46,050,000","46,050,000","46,050,000","46,050,000",,,
