0,1,2,3,4,5,6,7,8
컴투스(커뮤니케이션서비스),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"5,130","5,080","4,818","4,693","5,090","5,232","7,334","8,217"
영업이익,"1,920","1,946","1,466","1,260","1,141",593,"1,279","1,532"
영업이익(발표기준),"1,920","1,946","1,466","1,260","1,141",,,
세전계속사업이익,"1,989","1,932","1,709","1,480","1,036","1,361","1,591","1,843"
당기순이익,"1,518","1,424","1,297","1,096",764,"1,098","1,190","1,364"
당기순이익(지배),"1,518","1,424","1,296","1,118",804,"1,132","1,228","1,419"
당기순이익(비지배),,,1,-22,-39,,,
자산총계,"7,120","8,383","9,093","10,050","10,491","12,406","14,590","15,638"
부채총계,770,774,648,795,720,"1,349","2,556","2,701"
자본총계,"6,350","7,609","8,445","9,254","9,771","11,058","12,035","12,937"
자본총계(지배),"6,350","7,609","8,440","9,197","9,733","10,914","11,803","13,004"
자본총계(비지배),,,,58,38,,,
자본금,64,64,64,64,64,61,61,62
영업활동현금흐름,"1,560","1,345","1,286","1,298","1,025","1,086","1,594","1,568"
투자활동현금흐름,"-1,314","-1,820",-776,-893,-446,-360,-852,-837
재무활동현금흐름,-196,-159,-441,-371,-350,-243,-181,-178
CAPEX,11,11,16,35,23,37,48,48
FCF,"1,548","1,335","1,271","1,263","1,002",664,686,"1,084"
이자발생부채,,0,0,88,81,,,
영업이익률,37.42,38.32,30.44,26.84,22.42,11.33,17.44,18.64
순이익률,29.58,28.03,26.92,23.35,15.02,20.99,16.23,16.59
ROE(%),26.53,20.40,16.15,12.68,8.49,10.97,10.81,11.44
ROA(%),23.46,18.37,14.84,11.45,7.44,9.59,8.82,9.02
부채비율,12.13,10.17,7.67,8.59,7.37,12.20,21.23,20.88
자본유보율,"9,998.82","11,941.14","13,739.73","15,199.88","16,183.11",,,
EPS(원),"11,796","11,066","10,075","8,693","6,246","8,798","9,543","11,029"
PER(배),7.39,12.30,12.80,12.37,25.50,14.54,12.86,11.13
BPS(원),"50,952","60,822","68,495","75,563","80,929","91,852","99,335","109,441"
PBR(배),1.71,2.24,1.88,1.42,1.97,1.39,1.24,1.12
현금DPS(원),"1,400","1,400","1,400","1,400","1,500","1,707","1,559","1,590"
현금배당수익률,1.61,1.03,1.09,1.30,0.94,1.33,1.27,1.30
현금배당성향(%),11.50,12.30,13.32,15.23,22.45,19.40,16.33,14.42
발행주식수(보통주),"12,866,420","12,866,420","12,866,420","12,866,420","12,866,420",,,
