0,1,2,3,4,5,6,7,8
한화(금융),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"471,202","504,044","487,402","504,124","509,265","529,790","547,490","569,645"
영업이익,"16,859","21,589","18,061","11,257","15,820","25,770","26,635","28,770"
영업이익(발표기준),"16,859","21,589","18,061","11,257","15,820",,,
세전계속사업이익,"16,719","19,951","12,998","2,533","11,038","30,375","29,970","33,185"
당기순이익,"12,887","13,109","7,993","2,311","7,405","21,380","21,385","23,685"
당기순이익(지배),"4,917","4,054","4,684",900,"2,138","8,460","7,615","8,760"
당기순이익(비지배),"7,970","9,056","3,309","1,411","5,267",,,
자산총계,"1,548,710","1,601,950","1,695,486","1,822,862","1,911,783","1,991,905","2,032,885","2,080,420"
부채총계,"1,406,431","1,442,302","1,525,955","1,640,222","1,726,711","1,779,250","1,806,925","1,839,815"
자본총계,"142,279","159,647","169,530","182,640","185,072","212,655","225,960","240,605"
자본총계(지배),"44,081","45,413","41,854","44,253","45,097","49,470","58,040","68,120"
자본총계(비지배),"98,198","114,235",,"138,387","139,975",,,
자본금,"4,896","4,896","4,896","4,896","4,896","4,900","4,900","4,900"
영업활동현금흐름,"60,973","51,385","27,492","25,179","34,429","46,005","49,740","55,840"
투자활동현금흐름,"-58,573","-56,658","-26,322","-39,876","-18,865","-59,540","-46,460","-47,600"
재무활동현금흐름,"12,947","-3,049","19,913","9,917","-5,487","17,605",-930,-785
CAPEX,"11,425","9,678","15,305","17,067","12,482","11,855","11,880","11,630"
FCF,"49,548","41,707","12,187","8,112","21,947","38,740","58,310","70,570"
이자발생부채,"118,575","109,442","128,624","141,271","139,948",,,
영업이익률,3.58,4.28,3.71,2.23,3.11,4.86,4.87,5.05
순이익률,2.73,2.60,1.64,0.46,1.45,4.04,3.91,4.16
ROE(%),11.48,9.06,10.73,2.09,4.79,17.89,14.17,13.89
ROA(%),0.86,0.83,0.49,0.13,0.40,1.09,1.06,1.15
부채비율,988.50,903.43,900.11,898.06,933.00,836.68,799.67,764.66
자본유보율,748.89,799.15,849.07,834.76,873.37,,,
EPS(원),"6,082","4,140","4,784",919,"2,184","8,641","7,778","8,947"
PER(배),5.76,10.02,6.55,27.21,12.96,3.38,3.75,3.26
BPS(원),"47,899","49,346","45,478","48,086","49,098","53,983","63,335","74,335"
PBR(배),0.73,0.84,0.69,0.52,0.58,0.54,0.46,0.39
현금DPS(원),600,600,700,700,700,705,705,705
현금배당수익률,1.71,1.45,2.23,2.80,2.47,2.41,2.41,2.41
현금배당성향(%),11.60,13.88,13.25,72.88,30.61,6.25,6.94,6.03
발행주식수(보통주),"74,958,735","74,958,735","74,958,735","74,958,735","74,958,735",,,
