0,1,2,3,4,5,6,7,8
오킨스전자(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,251,393,341,385,451,,,
영업이익,-92,1,12,15,8,,,
영업이익(발표기준),-92,1,12,15,8,,,
세전계속사업이익,-98,-10,1,2,4,,,
당기순이익,-98,-10,1,2,4,,,
당기순이익(지배),-98,-10,1,2,4,,,
당기순이익(비지배),0,0,0,0,0,,,
자산총계,575,569,488,548,583,,,
부채총계,328,330,253,289,275,,,
자본총계,247,239,235,260,308,,,
자본총계(지배),246,238,234,256,305,,,
자본총계(비지배),1,1,,4,3,,,
자본금,31,31,31,35,44,,,
영업활동현금흐름,-11,33,68,60,68,,,
투자활동현금흐름,-98,-61,8,-74,-113,,,
재무활동현금흐름,103,6,-59,33,27,,,
CAPEX,36,45,50,66,92,,,
FCF,-47,-12,19,-6,-24,,,
이자발생부채,272,275,215,230,212,,,
영업이익률,-36.59,0.19,3.51,3.81,1.80,,,
순이익률,-39.01,-2.63,0.34,0.55,0.88,,,
ROE(%),-34.34,-4.20,0.51,0.92,1.47,,,
ROA(%),-16.92,-1.81,0.22,0.41,0.70,,,
부채비율,132.75,138.43,107.68,111.19,89.16,,,
자본유보율,706.73,684.15,693.31,684.03,624.38,,,
EPS(원),-788,-82,10,18,28,,,
PER(배),N/A,N/A,134.67,104.87,477.20,,,
BPS(원),"1,983","1,917","1,888","1,845","1,724",,,
PBR(배),1.39,1.12,0.68,1.01,7.63,,,
현금DPS(원),0,0,0,0,,,,
현금배당수익률,0.00,0.00,0.00,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"12,400,000","12,400,000","12,400,000","13,878,044","17,679,298",,,
