0,1,2,3,4,5,6,7,8
메디아나(건강관리),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,534,522,468,484,675,,,
영업이익,86,50,35,77,157,,,
영업이익(발표기준),86,50,35,77,157,,,
세전계속사업이익,89,32,30,80,139,,,
당기순이익,80,31,32,67,112,,,
당기순이익(지배),80,31,32,67,112,,,
당기순이익(비지배),,,,,,,,
자산총계,543,530,568,648,768,,,
부채총계,115,92,73,78,85,,,
자본총계,427,438,494,569,683,,,
자본총계(지배),427,438,494,569,683,,,
자본총계(비지배),,,,,,,,
자본금,43,43,43,43,43,,,
영업활동현금흐름,82,10,37,122,94,,,
투자활동현금흐름,-70,-27,-35,-38,-24,,,
재무활동현금흐름,6,-1,-3,-14,-1,,,
CAPEX,39,34,27,23,17,,,
FCF,43,-24,10,99,77,,,
이자발생부채,12,11,12,1,5,,,
영업이익률,16.06,9.54,7.42,15.91,23.19,,,
순이익률,14.90,6.03,6.92,13.94,16.65,,,
ROE(%),20.49,7.27,6.95,12.68,17.95,,,
ROA(%),16.11,5.87,5.91,11.10,15.89,,,
부채비율,26.99,20.91,14.85,13.74,12.38,,,
자본유보율,897.21,921.74,986.75,"1,142.70","1,403.86",,,
EPS(원),497,197,203,422,703,,,
PER(배),17.85,26.93,16.33,10.50,12.60,,,
BPS(원),"2,684","2,751","3,104","3,575","4,286",,,
PBR(배),3.31,1.93,1.07,1.24,2.06,,,
현금DPS(원),0,27,0,0,27,,,
현금배당수익률,0.00,0.51,0.00,0.00,0.31,,,
현금배당성향(%),0.00,13.62,0.00,0.00,3.82,,,
발행주식수(보통주),"16,000,000","16,000,000","16,000,000","16,000,000","16,000,000",,,
