0,1,2,3,4,5,6,7,8
마이더스AI(건강관리),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,148,149,133,130,82,,,
영업이익,-31,-10,-50,-61,-40,,,
영업이익(발표기준),-31,-10,-50,-61,-40,,,
세전계속사업이익,-47,-30,-122,-379,-109,,,
당기순이익,-36,-53,-118,-365,-122,,,
당기순이익(지배),-36,-53,-118,-363,-122,,,
당기순이익(비지배),,,,-2,,,,
자산총계,255,188,494,556,454,,,
부채총계,113,89,290,526,70,,,
자본총계,142,99,204,30,384,,,
자본총계(지배),142,99,204,30,384,,,
자본총계(비지배),,,,,,,,
자본금,15,16,20,31,120,,,
영업활동현금흐름,-10,-11,-37,-57,-69,,,
투자활동현금흐름,7,14,-286,-213,-138,,,
재무활동현금흐름,10,-17,428,170,371,,,
CAPEX,55,0,3,7,6,,,
FCF,-65,-11,-40,-64,-75,,,
이자발생부채,40,40,219,289,42,,,
영업이익률,-21.25,-6.39,-37.31,-47.07,-48.32,,,
순이익률,-24.64,-35.62,-88.93,-281.07,-148.20,,,
ROE(%),-28.23,-44.04,-77.95,,-58.89,,,
ROA(%),-15.62,-24.01,-34.72,,-24.12,,,
부채비율,79.35,89.27,141.67,"1,764.09",18.20,,,
자본유보율,951.45,650.53,"1,037.18",-96.45,235.12,,,
EPS(원),"-1,247","-1,708","-3,687","-8,290","-1,045",,,
PER(배),N/A,N/A,N/A,N/A,N/A,,,
BPS(원),"6,697","4,504","7,109",539,"1,664",,,
PBR(배),0.36,0.47,0.78,2.06,0.40,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"3,047,840","3,131,840","3,802,908","6,468,379","24,010,454",,,
