0,1,2,3,4,5,6,7,8
유바이오로직스(건강관리),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,48,116,249,331,285,,,
영업이익,-69,-43,53,98,-60,,,
영업이익(발표기준),-69,-43,53,98,-60,,,
세전계속사업이익,-67,-47,13,-6,-606,,,
당기순이익,-67,-47,38,-9,-601,,,
당기순이익(지배),-67,-47,38,-9,-601,,,
당기순이익(비지배),,,,,,,,
자산총계,135,269,682,928,"1,560",,,
부채총계,101,87,427,578,591,,,
자본총계,34,182,255,350,969,,,
자본총계(지배),34,182,255,350,969,,,
자본총계(비지배),,,,,,,,
자본금,105,122,128,134,174,,,
영업활동현금흐름,-37,-26,29,129,-9,,,
투자활동현금흐름,16,-68,-348,-237,-152,,,
재무활동현금흐름,28,181,334,51,636,,,
CAPEX,5,64,245,270,80,,,
FCF,-42,-91,-215,-141,-89,,,
이자발생부채,46,33,334,373,226,,,
영업이익률,-142.71,-37.59,21.34,29.66,-20.93,,,
순이익률,-138.34,-40.76,15.19,-2.67,-211.07,,,
ROE(%),162.91,-43.77,17.30,-2.92,-91.23,,,
ROA(%),-48.52,-23.38,7.95,-1.09,-48.35,,,
부채비율,297.57,47.93,167.13,165.41,60.98,,,
자본유보율,-71.46,44.16,98.22,157.88,453.01,,,
EPS(원),-333,-190,141,-31,"-2,066",,,
PER(배),,N/A,41.00,N/A,N/A,,,
BPS(원),158,724,918,"1,235","2,779",,,
PBR(배),0.00,7.30,6.30,6.16,7.67,,,
현금DPS(원),0,0,0,,0,,,
현금배당수익률,,0.00,0.00,,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"21,480,521","25,085,405","26,231,048","27,489,353","34,865,492",,,
