0,1,2,3,4,5,6,7,8
코리아에스이(산업재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,147,156,143,133,130,,,
영업이익,9,-8,-29,-26,-35,,,
영업이익(발표기준),9,-8,-29,-26,-35,,,
세전계속사업이익,10,35,-28,-23,-85,,,
당기순이익,9,37,-27,-21,-82,,,
당기순이익(지배),9,38,-17,-7,-44,,,
당기순이익(비지배),,-2,-10,-15,-37,,,
자산총계,323,415,390,355,298,,,
부채총계,24,35,41,30,54,,,
자본총계,298,380,349,326,244,,,
자본총계(지배),298,331,311,302,258,,,
자본총계(비지배),,49,,23,-14,,,
자본금,38,38,38,38,38,,,
영업활동현금흐름,15,37,-1,-8,-6,,,
투자활동현금흐름,21,-6,-15,13,0,,,
재무활동현금흐름,-16,-7,-2,,0,,,
CAPEX,5,1,6,0,4,,,
FCF,10,36,-8,-8,-10,,,
이자발생부채,,0,0,0,0,,,
영업이익률,6.34,-5.17,-20.51,-19.97,-26.84,,,
순이익률,6.19,23.54,-18.97,-16.14,-62.64,,,
ROE(%),3.02,,-5.38,-2.17,-15.76,,,
ROA(%),2.78,,-6.74,-5.75,-24.97,,,
부채비율,8.20,9.29,11.65,9.14,22.09,,,
자본유보율,707.72,793.13,739.96,718.01,600.34,,,
EPS(원),48,203,-91,-35,-234,,,
PER(배),46.87,8.04,N/A,N/A,N/A,,,
BPS(원),"1,738","1,928","1,812","1,764","1,504",,,
PBR(배),1.30,0.85,0.95,0.94,0.80,,,
현금DPS(원),40,10,0,0,0,,,
현금배당수익률,1.77,0.61,0.00,0.00,0.00,,,
현금배당성향(%),75.45,4.46,0.00,0.00,0.00,,,
발행주식수(보통주),"18,900,000","18,900,000","18,900,000","18,900,000","18,900,000",,,
