0,1,2,3,4,5,6,7,8
드림어스컴퍼니(커뮤니케이션서비스),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,523,695,"1,378","1,970","2,263","2,464","2,733","3,057"
영업이익,-94,-80,-31,-267,-119,50,87,111
영업이익(발표기준),-94,-80,-31,-267,-119,,,
세전계속사업이익,-100,-141,-206,-479,-250,-2,93,117
당기순이익,-100,-141,-213,-480,-231,-7,90,114
당기순이익(지배),-100,-141,-213,-480,-231,-7,90,114
당기순이익(비지배),,,,,,,,
자산총계,501,"1,309","2,045","1,716","1,724","2,424","2,572","2,725"
부채총계,119,172,446,537,766,"1,468","1,526","1,565"
자본총계,381,"1,137","1,599","1,179",958,956,"1,046","1,160"
자본총계(지배),381,"1,137","1,599","1,179",958,956,"1,046","1,160"
자본총계(비지배),,,,,,,,
자본금,155,238,278,284,284,284,284,284
영업활동현금흐름,41,-76,136,-14,152,159,178,215
투자활동현금흐름,-40,-450,-102,-26,-25,-251,-93,-126
재무활동현금흐름,,650,685,-30,-23,565,-34,-65
CAPEX,10,6,20,10,10,11,18,35
FCF,31,-81,116,-23,142,253,152,172
이자발생부채,46,48,51,32,53,,,
영업이익률,-18.04,-11.46,-2.26,-13.58,-5.25,2.03,3.18,3.63
순이익률,-19.09,-20.29,-15.46,-24.37,-10.19,-0.28,3.29,3.73
ROE(%),-23.17,-18.57,-15.58,-34.56,-21.59,-0.73,8.99,10.33
ROA(%),-18.07,-15.57,-12.71,-25.53,-13.41,-0.34,3.60,4.30
부채비율,31.31,15.14,27.91,45.51,80.00,153.56,145.89,134.91
자본유보율,145.95,380.37,485.46,319.34,238.07,,,
EPS(원),-321,-388,-420,-858,-406,-11,129,163
PER(배),N/A,N/A,N/A,N/A,N/A,N/A,35.43,27.97
BPS(원),"1,226","2,391","2,877","2,074","1,685","1,366","1,494","1,657"
PBR(배),4.40,2.33,2.35,2.88,3.13,3.43,3.05,2.75
현금DPS(원),0,0,0,0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"31,096,196","47,548,592","55,558,279","56,859,847","56,859,847",,,
