0,1,2,3,4,5,6,7,8
화천기계(산업재),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2022/12(E)
									
(IFRS별도)","2023/12(E)
									
(IFRS별도)"
매출액,"1,955","2,084","1,807","1,597","1,368",,,
영업이익,-3,3,-31,-93,-48,,,
영업이익(발표기준),-3,3,-31,-93,-48,,,
세전계속사업이익,-26,8,-5,-66,-22,,,
당기순이익,-25,6,-7,-61,-46,,,
당기순이익(지배),-25,6,-7,-61,-46,,,
당기순이익(비지배),,,,,,,,
자산총계,"1,616","1,568","1,621","1,583","1,465",,,
부채총계,388,336,378,337,263,,,
자본총계,"1,228","1,231","1,243","1,246","1,202",,,
자본총계(지배),"1,228","1,231","1,243","1,246","1,202",,,
자본총계(비지배),,,,,,,,
자본금,110,110,110,110,110,,,
영업활동현금흐름,257,-62,83,39,14,,,
투자활동현금흐름,-160,14,-86,-91,-37,,,
재무활동현금흐름,-18,,-2,44,-20,,,
CAPEX,144,35,40,32,79,,,
FCF,113,-96,43,7,-65,,,
이자발생부채,3,0,0,3,1,,,
영업이익률,-0.14,0.14,-1.73,-5.82,-3.49,,,
순이익률,-1.28,0.28,-0.37,-3.84,-3.33,,,
ROE(%),-2.01,0.47,-0.55,-4.93,-3.72,,,
ROA(%),-1.56,0.37,-0.42,-3.83,-2.99,,,
부채비율,31.58,27.31,30.40,27.07,21.91,,,
자본유보율,"1,031.23","1,032.19","1,046.60","1,032.29",993.30,,,
EPS(원),-114,26,-31,-279,-207,,,
PER(배),N/A,81.92,N/A,N/A,N/A,,,
BPS(원),"6,201","6,219","6,279","5,961","6,071",,,
PBR(배),0.35,0.35,0.29,0.46,0.43,,,
현금DPS(원),0,10,10,0,0,,,
현금배당수익률,0.00,0.46,0.55,0.00,0.00,,,
현금배당성향(%),0.00,33.98,-29.36,0.00,0.00,,,
발행주식수(보통주),"22,000,000","22,000,000","22,000,000","22,000,000","22,000,000",,,
