0,1,2,3,4,5,6,7,8
올릭스(건강관리),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,4,2,3,11,25,40,,
영업이익,-38,-54,-82,-151,-162,-251,,
영업이익(발표기준),-38,-54,-82,-151,-162,,,
세전계속사업이익,-37,-52,-77,-142,-205,-290,,
당기순이익,-37,-52,-77,-144,-194,,,
당기순이익(지배),-37,-52,-77,-144,-194,-280,,
당기순이익(비지배),,,,,,,,
자산총계,151,216,556,452,786,,,
부채총계,26,30,7,34,332,,,
자본총계,126,187,549,418,454,,,
자본총계(지배),126,187,549,418,453,,,
자본총계(비지배),,,,0,1,,,
자본금,23,26,33,33,68,,,
영업활동현금흐름,-34,-48,-84,-107,-38,,,
투자활동현금흐름,-78,-58,-317,126,-314,,,
재무활동현금흐름,99,107,423,2,417,,,
CAPEX,32,13,5,10,7,,,
FCF,-67,-61,-89,-117,-45,,,
이자발생부채,17,14,0,2,178,,,
영업이익률,-975.18,"-2,217.53","-2,726.47","-1,337.38",-656.41,-627.50,,
순이익률,-932.79,"-2,116.66","-2,563.58","-1,269.79",-783.45,,,
ROE(%),-37.22,-33.07,,-29.67,-44.52,,,
ROA(%),-30.95,-28.07,,-28.46,-31.32,,,
부채비율,20.64,15.87,1.27,8.13,73.27,,,
자본유보율,448.00,601.75,"1,565.82","1,125.28",542.75,,,
EPS(원),-431,-555,-667,"-1,102","-1,474","-2,046",,
PER(배),,,N/A,N/A,N/A,N/A,,
BPS(원),"1,387","1,794","4,223","3,200","3,344",,,
PBR(배),0.00,0.00,8.11,6.63,15.04,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,,,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"9,052,556","10,411,088","13,007,842","13,060,242","13,542,060",,,
