0,1,2,3,4,5,6,7,8
상보(IT),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"1,517","1,278",527,"1,182","1,301",,,
영업이익,-108,-38,19,0,67,,,
영업이익(발표기준),-101,-38,19,0,67,,,
세전계속사업이익,-189,-54,-315,-86,38,,,
당기순이익,-203,-59,-293,-104,32,,,
당기순이익(지배),-203,-59,-293,-104,32,,,
당기순이익(비지배),,,,,,,,
자산총계,"1,644","1,612","1,182","1,046","1,112",,,
부채총계,"1,108","1,156",983,751,774,,,
자본총계,536,456,199,294,338,,,
자본총계(지배),536,456,199,294,338,,,
자본총계(비지배),,,,,,,,
자본금,136,136,142,233,234,,,
영업활동현금흐름,19,-100,-8,32,37,,,
투자활동현금흐름,-57,-7,83,-22,-16,,,
재무활동현금흐름,85,87,-183,-79,-5,,,
CAPEX,127,32,5,23,17,,,
FCF,-108,-132,-13,9,20,,,
이자발생부채,771,821,696,411,443,,,
영업이익률,-7.13,-2.96,3.59,-0.04,5.19,,,
순이익률,-13.36,-4.60,-55.68,-8.76,2.48,,,
ROE(%),-37.51,-11.86,-89.67,-42.03,10.21,,,
ROA(%),-11.88,-3.61,-21.01,-9.30,2.99,,,
부채비율,206.68,253.59,495.26,255.06,229.32,,,
자본유보율,327.40,279.04,68.30,45.42,59.41,,,
EPS(원),-718,-187,-907,-269,69,,,
PER(배),N/A,N/A,N/A,N/A,19.11,,,
BPS(원),"1,714","1,458",608,634,724,,,
PBR(배),1.94,1.13,2.57,1.69,1.82,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,0.00,0.00,0.00,0.00,0.00,,,
현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,,
발행주식수(보통주),"31,481,275","31,481,275","32,862,397","46,681,121","46,818,211",,,
