0,1,2,3,4,5,6,7,8
세아특수강(소재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"6,688","7,299","7,236","7,175","6,550",,,
영업이익,404,351,197,195,9,,,
영업이익(발표기준),404,351,197,195,9,,,
세전계속사업이익,314,313,153,149,-49,,,
당기순이익,237,237,111,110,-43,,,
당기순이익(지배),236,237,112,110,-44,,,
당기순이익(비지배),1,0,-1,0,2,,,
자산총계,"5,168","5,273","5,000","5,732","5,524",,,
부채총계,"2,110","2,060","1,749","2,458","2,376",,,
자본총계,"3,059","3,213","3,251","3,274","3,148",,,
자본총계(지배),"2,957","3,116","3,154","3,172","3,046",,,
자본총계(비지배),101,97,,102,102,,,
자본금,428,428,428,428,428,,,
영업활동현금흐름,630,29,358,141,550,,,
투자활동현금흐름,-227,-104,-76,-484,-97,,,
재무활동현금흐름,-239,-73,-310,323,-306,,,
CAPEX,230,103,78,86,105,,,
FCF,400,-74,280,55,446,,,
이자발생부채,"1,211","1,157",920,"1,622","1,418",,,
영업이익률,6.04,4.80,2.72,2.71,0.13,,,
순이익률,3.54,3.25,1.53,1.53,-0.65,,,
ROE(%),8.21,7.81,3.56,3.47,-1.42,,,
ROA(%),4.65,4.54,2.15,2.05,-0.76,,,
부채비율,68.98,64.13,53.81,75.07,75.47,,,
자본유보율,595.88,637.37,646.56,652.11,624.98,,,
EPS(원),"2,755","2,766","1,302","1,280",-515,,,
PER(배),8.17,7.27,11.44,10.51,N/A,,,
BPS(원),"35,105","36,995","37,475","37,702","36,457",,,
PBR(배),0.64,0.54,0.40,0.36,0.32,,,
현금DPS(원),750,750,900,900,700,,,
현금배당수익률,3.33,3.73,6.04,6.69,5.93,,,
현금배당성향(%),26.76,26.65,67.88,69.02,-105.13,,,
발행주식수(보통주),"8,570,000","8,570,000","8,570,000","8,570,000","8,570,000",,,
