0,1,2,3,4,5,6,7,8
지란지교시큐리티(IT),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,199,436,543,615,624,,,
영업이익,28,97,31,35,-24,,,
영업이익(발표기준),28,97,31,35,-24,,,
세전계속사업이익,-18,98,19,32,-35,,,
당기순이익,-19,88,33,37,-30,,,
당기순이익(지배),-19,59,20,27,-13,,,
당기순이익(비지배),,29,12,10,-17,,,
자산총계,281,696,898,992,"1,042",,,
부채총계,73,208,163,224,291,,,
자본총계,208,489,736,768,751,,,
자본총계(지배),208,383,424,441,431,,,
자본총계(비지배),,105,,327,321,,,
자본금,32,39,43,43,43,,,
영업활동현금흐름,4,64,57,57,75,,,
투자활동현금흐름,-17,-115,-115,-121,9,,,
재무활동현금흐름,2,150,108,23,59,,,
CAPEX,1,2,22,95,16,,,
FCF,3,62,34,-38,59,,,
이자발생부채,22,95,33,87,136,,,
영업이익률,13.96,22.15,5.66,5.67,-3.77,,,
순이익률,-9.62,20.09,6.00,5.98,-4.83,,,
ROE(%),-13.25,,5.04,6.25,-3.04,,,
ROA(%),-9.65,,4.08,3.89,-2.96,,,
부채비율,34.95,42.54,22.11,29.21,38.71,,,
자본유보율,521.43,866.98,896.17,936.35,887.01,,,
EPS(원),-294,828,253,318,-155,,,
PER(배),N/A,14.44,25.26,18.58,N/A,,,
BPS(원),"3,211","4,966","4,976","5,177","4,963",,,
PBR(배),2.74,2.41,1.29,1.14,1.11,,,
현금DPS(원),85,50,60,0,,,,
현금배당수익률,0.97,0.42,0.94,0.00,,,,
현금배당성향(%),-28.88,6.54,25.13,0.00,0.00,,,
발행주식수(보통주),"6,493,559","6,969,559","7,774,534","7,774,533","8,306,541",,,
