0,1,2,3,4,5,6,7,8
에이치피오(필수소비재),"2016/12
									
(GAAP개별)","2017/12
									
(GAAP개별)","2018/12
									
(GAAP개별)","2019/12
									
(GAAP개별)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,236,283,382,476,"1,428","1,570","1,708","2,007"
영업이익,30,47,72,91,257,238,231,271
영업이익(발표기준),30,47,72,91,257,,,
세전계속사업이익,29,40,71,91,221,233,234,274
당기순이익,22,32,56,72,171,181,187,219
당기순이익(지배),22,32,56,72,168,164,174,204
당기순이익(비지배),,,,,3,,,
자산총계,163,264,326,409,902,"1,732","1,926","2,153"
부채총계,42,57,69,80,190,189,209,232
자본총계,120,207,257,329,712,"1,543","1,717","1,921"
자본총계(지배),120,207,257,329,615,"1,436","1,611","1,815"
자본총계(비지배),,,,,97,,,
자본금,0,0,0,0,85,100,100,100
영업활동현금흐름,8,39,69,46,223,179,179,207
투자활동현금흐름,-27,-53,-21,-115,-49,-95,-59,-69
재무활동현금흐름,4,66,-5,-3,-72,645,0,0
CAPEX,37,53,1,1,44,86,53,62
FCF,-29,-13,68,44,179,,,
이자발생부채,25,34,32,35,3,,,
영업이익률,12.86,16.56,18.93,19.13,17.98,15.13,13.53,13.50
순이익률,9.54,11.23,14.55,15.20,11.96,11.53,10.95,10.91
ROE(%),19.19,19.39,23.93,24.71,35.59,16.00,11.42,11.91
ROA(%),14.72,14.88,18.84,19.70,23.66,13.74,10.22,10.74
부채비율,35.28,27.45,26.65,24.48,26.71,12.25,12.17,12.08
자본유보율,"120,253.71","195,647.04","248,221.65","313,732.11",615.87,,,
EPS(원),150,212,371,484,"1,070",867,873,"1,023"
PER(배),,,,,,13.26,13.18,11.24
BPS(원),804,"1,382","1,721","2,196","3,626","7,312","8,203","9,242"
PBR(배),0.00,0.00,0.00,0.00,0.00,1.57,1.40,1.24
현금DPS(원),0,0,20,32,0,,,
현금배당수익률,,,,,,,,
현금배당성향(%),0.00,0.00,5.71,6.91,0.00,,,
발행주식수(보통주),"14,960,000","14,960,000","14,960,000","14,960,000","16,947,436",,,
