0,1,2,3,4,5,6,7,8
디바이스이엔지(IT),"2016/12
									
(GAAP개별)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,708,"1,153",932,432,"1,262",,,
영업이익,61,109,163,44,437,,,
영업이익(발표기준),61,109,163,44,437,,,
세전계속사업이익,51,90,175,58,393,,,
당기순이익,45,75,139,46,304,,,
당기순이익(지배),45,75,139,46,304,,,
당기순이익(비지배),,,,,,,,
자산총계,835,798,745,"1,080","1,575",,,
부채총계,576,308,138,445,587,,,
자본총계,259,489,608,635,988,,,
자본총계(지배),259,489,608,635,988,,,
자본총계(비지배),,,,,,,,
자본금,14,34,34,34,35,,,
영업활동현금흐름,224,-75,69,212,359,,,
투자활동현금흐름,-47,-4,-62,-52,-40,,,
재무활동현금흐름,-49,144,-87,-22,46,,,
CAPEX,11,6,11,2,4,,,
FCF,213,-81,58,209,355,,,
이자발생부채,76,58,10,10,1,,,
영업이익률,8.66,9.47,17.54,10.22,34.65,,,
순이익률,6.42,6.53,14.95,10.76,24.09,,,
ROE(%),18.38,20.13,25.39,7.48,37.44,,,
ROA(%),7.05,9.22,18.05,5.09,22.89,,,
부채비율,222.41,63.06,22.63,69.97,59.42,,,
자본유보율,"1,554.23","1,270.94","1,658.79","1,780.12","2,623.73",,,
EPS(원),796,"1,318","1,980",661,"4,320",,,
PER(배),,7.38,3.91,18.61,11.97,,,
BPS(원),"4,588","6,951","9,064","9,598","14,220",,,
PBR(배),0.00,1.40,0.85,1.28,3.64,,,
현금DPS(원),0,135,178,0,600,,,
현금배당수익률,,1.39,2.30,0.00,1.16,,,
현금배당성향(%),0.00,12.61,8.57,0.00,13.72,,,
발행주식수(보통주),"5,644,228","7,036,609","7,036,609","7,036,609","7,036,609",,,
