0,1,2,3,4,5,6,7,8
엔피(커뮤니케이션서비스),"2016/12
									
(IFRS별도)","2017/12
									
(IFRS별도)","2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,,,,203,226,,,
영업이익,,,,33,37,,,
영업이익(발표기준),,,,33,37,,,
세전계속사업이익,,,,32,37,,,
당기순이익,,,,25,29,,,
당기순이익(지배),,,,25,29,,,
당기순이익(비지배),,,,,0,,,
자산총계,,,,150,208,,,
부채총계,,,,71,69,,,
자본총계,,,,80,139,,,
자본총계(지배),,,,80,136,,,
자본총계(비지배),,,,,3,,,
자본금,,,,4,25,,,
영업활동현금흐름,,,,-8,-14,,,
투자활동현금흐름,,,,24,-13,,,
재무활동현금흐름,,,,-2,21,,,
CAPEX,,,,0,20,,,
FCF,,,0,-9,-34,,,
이자발생부채,,,0,50,50,,,
영업이익률,,,,16.24,16.57,,,
순이익률,,,,12.46,12.95,,,
ROE(%),,,,,,,,
ROA(%),,,,,,,,
부채비율,,,,88.59,49.74,,,
자본유보율,,,,"1,892.79",421.17,,,
EPS(원),,,,69,77,,,
PER(배),,,,,,,,
BPS(원),,,,216,348,,,
PBR(배),,,,,,,,
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,,,0.00,0.00,0.00,,,
현금배당성향(%),,,,0.00,0.00,,,
발행주식수(보통주),"36,839,442","36,839,442","36,839,442","36,839,442","39,049,808",,,
