0,1,2,3,4,5,6,7,8
서희건설(산업재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"10,737","10,333","11,388","12,430","12,783",,,
영업이익,823,881,831,"1,182","1,744",,,
영업이익(발표기준),823,881,831,"1,182","1,744",,,
세전계속사업이익,389,497,595,937,"1,775",,,
당기순이익,285,311,369,618,"1,275",,,
당기순이익(지배),270,316,353,613,"1,248",,,
당기순이익(비지배),15,-5,16,5,27,,,
자산총계,"7,664","8,070","8,521","9,761","12,554",,,
부채총계,"5,371","5,374","5,547","5,817","7,156",,,
자본총계,"2,294","2,696","2,974","3,944","5,399",,,
자본총계(지배),"2,189","2,541","2,804","3,782","5,193",,,
자본총계(비지배),105,156,,162,205,,,
자본금,800,867,867,"1,035","1,149",,,
영업활동현금흐름,"1,077",364,695,830,"2,361",,,
투자활동현금흐름,-732,"-1,219",357,-652,"-2,812",,,
재무활동현금흐름,224,156,-59,-232,442,,,
CAPEX,16,9,15,7,109,,,
FCF,"1,060",355,680,823,"2,252",,,
이자발생부채,"1,663","1,766","1,794","1,523","2,190",,,
영업이익률,7.67,8.53,7.29,9.51,13.64,,,
순이익률,2.66,3.01,3.24,4.97,9.97,,,
ROE(%),13.12,13.36,13.22,18.62,27.81,,,
ROA(%),3.83,3.95,4.45,6.76,11.43,,,
부채비율,234.12,199.30,186.55,147.49,132.54,,,
자본유보율,179.35,201.84,235.47,282.18,371.70,,,
EPS(원),169,185,204,319,597,,,
PER(배),8.33,6.89,5.84,3.51,2.56,,,
BPS(원),"1,395","1,495","1,659","1,867","2,358",,,
PBR(배),1.01,0.85,0.72,0.60,0.65,,,
현금DPS(원),10,15,15,30,40,,,
현금배당수익률,0.71,1.18,1.26,2.68,2.61,,,
현금배당성향(%),5.82,8.07,7.18,9.91,7.06,,,
발행주식수(보통주),"159,937,200","173,467,745","173,467,745","207,081,188","229,808,457",,,
