0,1,2,3,4,5,6,7,8
하이로닉(건강관리),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,155,181,203,155,130,,,
영업이익,3,17,0,22,12,,,
영업이익(발표기준),3,17,0,22,12,,,
세전계속사업이익,7,4,1,25,25,,,
당기순이익,6,8,1,30,32,,,
당기순이익(지배),7,8,-3,29,32,,,
당기순이익(비지배),-1,0,4,1,0,,,
자산총계,447,500,430,469,448,,,
부채총계,19,98,46,53,31,,,
자본총계,428,402,384,415,416,,,
자본총계(지배),428,399,378,407,416,,,
자본총계(비지배),0,3,7,8,0,,,
자본금,14,14,14,14,14,,,
영업활동현금흐름,5,14,-15,43,41,,,
투자활동현금흐름,-6,-20,90,-44,18,,,
재무활동현금흐름,-19,8,-64,-5,-46,,,
CAPEX,31,11,18,7,3,,,
FCF,-26,4,-33,36,38,,,
이자발생부채,,60,17,16,0,,,
영업이익률,2.24,9.64,-0.14,14.36,9.51,,,
순이익률,3.84,4.21,0.69,19.73,24.77,,,
ROE(%),1.66,1.85,-0.67,7.40,7.72,,,
ROA(%),1.31,1.61,0.30,6.78,7.02,,,
부채비율,4.43,24.51,11.95,12.85,7.49,,,
자본유보율,"3,475.75","3,503.96","3,483.77","3,691.28","3,840.53",,,
EPS(원),51,54,-18,206,225,,,
PER(배),146.55,88.46,N/A,27.18,23.03,,,
BPS(원),"3,189","3,087","3,005","3,240","3,373",,,
PBR(배),2.35,1.55,1.49,1.73,1.54,,,
현금DPS(원),10,3,3,56,49,,,
현금배당수익률,0.13,0.06,0.07,1.00,0.94,,,
현금배당성향(%),18.67,5.08,-14.51,24.23,19.02,,,
발행주식수(보통주),"14,094,745","14,094,745","14,094,745","14,099,995","14,099,995",,,
