0,1,2,3,4,5,6,7,8
엔에스쇼핑(경기관련소비재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"4,411","4,768","4,741","4,980","5,391",,,
영업이익,790,800,612,287,294,,,
영업이익(발표기준),790,800,612,287,294,,,
세전계속사업이익,733,812,523,63,209,,,
당기순이익,503,552,346,-75,64,,,
당기순이익(지배),503,552,346,-76,65,,,
당기순이익(비지배),,,,1,0,,,
자산총계,"8,087","7,686","8,140","9,208","11,512",,,
부채총계,"4,301","3,517","3,728","4,943","7,319",,,
자본총계,"3,786","4,169","4,412","4,265","4,193",,,
자본총계(지배),"3,786","4,169","4,412","4,249","4,177",,,
자본총계(비지배),,,,16,16,,,
자본금,168,168,168,168,168,,,
영업활동현금흐름,653,606,298,-66,622,,,
투자활동현금흐름,"-4,858",-15,-380,"-1,151","-1,701",,,
재무활동현금흐름,"3,087","-1,038",324,"1,168","1,791",,,
CAPEX,"4,879",157,306,948,"1,485",,,
FCF,"-4,226",448,-8,"-1,015",-863,,,
이자발생부채,"3,095","2,226","2,623","3,907","5,723",,,
영업이익률,17.91,16.78,12.90,5.77,5.45,,,
순이익률,11.40,11.57,7.29,-1.51,1.19,,,
ROE(%),14.12,13.88,8.06,-1.76,1.53,,,
ROA(%),7.99,7.00,4.37,-0.87,0.62,,,
부채비율,113.61,84.37,84.49,115.90,174.54,,,
자본유보율,"2,164.07","2,450.24","2,610.92","2,534.71","2,536.68",,,
EPS(원),"1,493","1,638","1,026",-226,192,,,
PER(배),10.28,9.95,12.48,N/A,63.16,,,
BPS(원),"11,237","12,604","13,337","12,843","12,627",,,
PBR(배),1.37,1.29,0.96,0.74,0.96,,,
현금DPS(원),200,200,150,150,150,150,150,150
현금배당수익률,1.30,1.23,1.17,1.59,1.24,1.15,1.15,1.15
현금배당성향(%),13.39,11.99,14.36,-65.03,76.86,,,
발행주식수(보통주),"33,696,000","33,696,000","33,696,000","33,696,000","33,696,000",,,
