0,1,2,3,4,5,6,7,8
화승엔터프라이즈(경기관련소비재),"2016/12
									
(IFRS연결)","2017/12
									
(IFRS연결)","2018/12
									
(IFRS연결)","2019/12
									
(IFRS연결)","2020/12
									
(IFRS연결)","2021/12(E)
									
(IFRS연결)","2022/12(E)
									
(IFRS연결)","2023/12(E)
									
(IFRS연결)"
매출액,"6,402","7,682","8,792","12,016","11,158","10,892","13,641","15,907"
영업이익,438,585,403,854,625,174,914,"1,149"
영업이익(발표기준),438,585,403,854,625,,,
세전계속사업이익,430,528,231,781,487,134,887,"1,141"
당기순이익,349,416,171,652,415,94,734,940
당기순이익(지배),347,415,172,624,401,94,720,921
당기순이익(비지배),3,2,-1,27,14,,,
자산총계,"4,367","6,268","7,605","9,789","11,550","11,418","12,478","13,477"
부채총계,"2,439","3,653","4,773","6,114","6,175","5,895","6,234","6,291"
자본총계,"1,928","2,615","2,831","3,675","5,375","5,523","6,244","7,186"
자본총계(지배),"1,923","2,580","2,798","3,486","5,178","5,325","6,032","6,954"
자본총계(비지배),5,35,,189,196,,,
자본금,135,151,303,303,303,301,301,301
영업활동현금흐름,327,322,429,693,777,930,"1,224","1,433"
투자활동현금흐름,-552,-968,"-1,045",-738,"-1,009",-943,-981,-958
재무활동현금흐름,943,341,741,146,"2,024",-101,158,-12
CAPEX,561,"1,113","1,098",681,833,857,792,835
FCF,-234,-791,-668,12,-57,-112,346,603
이자발생부채,"1,346","2,131","3,039","3,564","3,922",,,
영업이익률,6.85,7.62,4.58,7.11,5.60,1.60,6.70,7.22
순이익률,5.46,5.42,1.94,5.42,3.72,0.86,5.38,5.91
ROE(%),27.19,18.41,6.39,19.87,9.26,1.79,12.67,14.19
ROA(%),10.02,7.83,2.46,7.50,3.89,0.82,6.14,7.24
부채비율,126.51,139.71,168.59,166.38,114.89,106.74,99.84,87.55
자본유보율,"1,294.29","1,699.13",854.29,"1,047.19","1,174.04",,,
EPS(원),775,750,284,"1,031",662,155,"1,188","1,521"
PER(배),9.87,15.99,37.53,16.43,21.44,103.08,13.47,10.52
BPS(원),"3,570","4,262","4,621","5,759","8,554","8,792","9,957","11,481"
PBR(배),2.14,2.82,2.30,2.94,1.66,1.82,1.61,1.39
현금DPS(원),18,18,35,45,45,47,49,49
현금배당수익률,0.23,0.15,0.33,0.27,0.32,0.29,0.30,0.31
현금배당성향(%),2.72,2.56,12.33,4.36,6.79,30.29,4.09,3.22
발행주식수(보통주),"53,858,958","60,536,670","60,536,670","60,536,670","60,536,670",,,
