0,1,2,3,4,5,6,7,8
플래티어(IT),"2018/12
									
(IFRS별도)","2019/12
									
(IFRS별도)","2020/12
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)","2021/03
									
(IFRS별도)","2021/06
									
(IFRS별도)","2021/09
									
(IFRS별도)","2021/12(E)
									
(IFRS별도)"
매출액,,237,394,443,81,,122,
영업이익,,20,36,48,4,,11,
영업이익(발표기준),,20,36,,4,,11,
세전계속사업이익,,21,31,50,7,,11,
당기순이익,,21,27,44,6,,10,
당기순이익(지배),,21,27,44,6,,10,
당기순이익(비지배),,,,,,,,
자산총계,,207,277,332,298,,496,332
부채총계,,156,192,101,97,,86,101
자본총계,,51,84,231,201,,410,231
자본총계(지배),,51,84,231,201,,410,231
자본총계(비지배),,,,,,,,
자본금,,1,20,32,32,,41,32
영업활동현금흐름,,29,37,60,9,,,
투자활동현금흐름,,-74,-43,-14,-14,,,
재무활동현금흐름,,80,23,117,-1,,,
CAPEX,,4,4,0,1,,,
FCF,,25,33,33,8,,0,
이자발생부채,,108,135,,24,,9,
영업이익률,,8.46,9.24,10.84,4.74,,9.21,
순이익률,,8.92,6.82,9.93,7.92,,8.14,
ROE(%),,,39.60,27.91,,,,
ROA(%),,,11.10,14.46,,,,
부채비율,,303.36,228.25,43.72,48.33,,20.91,43.72
자본유보율,,"5,030.51",360.18,,557.70,,915.21,
EPS(원),,525,447,615,100,,133,
PER(배),,,,27.96,,,,
BPS(원),,872,"1,314","2,793","3,134",,"4,956","2,793"
PBR(배),,0.00,0.00,6.16,0.00,,3.94,6.16
현금DPS(원),0,0,0,0,0,,,
현금배당수익률,,,,0.00,,,,
현금배당성향(%),,0.00,0.00,,0.00,,,
발행주식수(보통주),"4,000,000","4,000,000","4,095,507",,"6,415,707","6,415,707","8,269,707",
